arrival_time,price
9.676,0
10.378,0
10.795,0
11.344,0
11.594,10000
11.675,20000
19.11,890000
19.655,900000
21.91,860000
25.727,880000
26.139,890000
30.728,890000
32.391,900000
33.32,880000
34.719,910000
38.094,920000
38.689,910000
45.477,910000
46.397,870000
46.47,870000
46.949,850000
47.186,830000
47.658,780000
52.772,790000
52.895,780000
53.199,770000
53.531,770000
53.855,700000
54.485,670000
55.576,670000
55.845,670000
56.339,660000
56.407,660000
60.009,650000
62.365,640000
62.474,660000
69.925,670000
71.171,650000
71.579,630000
73.742,650000
75.789,640000
79.12,650000
79.237,650000
79.415,640000
79.712,630000
80.639,620000
81.06,600000
87.007,570000
88.627,570000
89.58,560000
92.88,570000
93.756,560000
93.767,550000
94.8,540000
95.798,470000
100.611,490000
100.915,490000
103.162,480000
103.657,500000
105.415,480000
109.12,480000
109.981,480000
118.585,480000
119.453,470000
125.796,460000
125.903,460000
129.866,480000
132.699,500000
134.307,490000
134.62,500000
135.075,490000
143.018,460000
144.895,460000
145.445,460000
145.891,480000
150.874,480000
153.234,480000
153.512,460000
158.793,450000
160.389,450000
162.783,320000
162.896,260000
167.657,260000
167.73,260000
172.605,260000
174.29,260000
175.56,270000
175.937,250000
176.326,240000
176.96,220000
177.579,210000
177.928,170000
179.104,150000
181.223,170000
182.066,170000
182.37,180000
184.245,170000
184.246,180000
185.071,170000
185.362,160000
187.108,180000
192.627,180000
193.313,140000
196.284,120000
196.707,110000
197.511,100000
199.507,80000
207.102,0
210.076,0
210.541,20000
212.097,50000
212.526,50000
216.346,70000
218.277,60000
221.776,70000
223.988,50000
228.168,80000
229.08,60000
230.13,50000
230.617,60000
230.7,50000
234.637,20000
236.382,0
