arrival_time,price
5.58,520000
6.594,530000
7.047,540000
11.728,1110000
13.713,1110000
19.688,1100000
21.394,1100000
21.451,1100000
24.304,1100000
27.294,1110000
28.195,1130000
29.026,1150000
29.073,1150000
30.223,1120000
32.558,1130000
33.152,1140000
39.351,1140000
40.818,1120000
42.896,1080000
43.039,1070000
43.137,1070000
43.762,1050000
45.141,1020000
45.238,1010000
48.238,1020000
52.433,1020000
53.329,1010000
56.178,1020000
58.605,1020000
59.265,1020000
59.913,1010000
60.593,1030000
64.007,1000000
64.436,1030000
65.789,1040000
68.798,1070000
68.839,1060000
74.856,1080000
74.974,1040000
79.152,1060000
80.008,1060000
80.02,1030000
80.348,1020000
82.602,1040000
82.971,1020000
83.633,1020000
84.804,1010000
85.401,1000000
86.148,1000000
87.57,990000
89.005,980000
91.553,1020000
93.036,1040000
94.687,1050000
102.408,1050000
102.916,1040000
103.615,1030000
103.758,1020000
104.232,1020000
105.221,1000000
108.882,940000
118.789,910000
118.863,920000
119.313,910000
120.046,900000
122.905,920000
125.982,860000
127.118,850000
129.746,850000
131.031,850000
134.352,850000
138.999,830000
141.722,760000
143.048,770000
143.867,760000
144.629,800000
146.811,800000
147.289,820000
152.072,850000
154.317,840000
158.844,870000
165.566,860000
180.554,850000
181.841,860000
181.849,860000
183.356,870000
186.31,880000
186.771,880000
190.181,830000
191.417,800000
195.869,810000
195.918,800000
198.452,790000
203.292,790000
205.26,790000
206.073,780000
209.802,790000
210.544,760000
211.445,740000
212.758,660000
215.256,640000
225.358,640000
230.146,630000
233.815,600000
235.858,590000
