arrival_time,price
2.917,980000
3.491,970000
4.817,980000
6.084,1020000
6.101,1020000
8.804,1050000
8.964,1060000
9.435,1060000
9.775,1060000
10.855,1080000
12.355,1090000
12.404,1090000
17.085,1080000
18.475,1080000
20.194,1090000
23.48,1100000
24.187,1100000
24.428,1100000
25.721,1090000
27.234,1100000
27.254,1100000
28.516,1130000
28.703,1170000
29.289,1200000
30.619,1180000
34.775,1180000
37.439,1220000
38.693,1220000
39.104,1220000
40.926,1220000
43.651,1220000
45.149,1220000
46.149,1230000
51.797,1250000
54.912,1070000
56.94,1140000
57.033,1170000
58.558,1170000
59.83,1210000
61.906,1160000
67.184,1120000
67.424,1120000
68.106,1120000
68.77,1110000
70.668,1120000
73.018,1110000
74.811,1100000
77.299,1030000
77.569,1000000
78.879,970000
81.028,980000
81.793,990000
84.22,1000000
85.433,970000
86.446,970000
87.425,970000
90.302,990000
90.351,980000
92.423,970000
99.028,980000
100.179,1000000
103.598,1020000
111.008,1020000
112.479,1020000
116.286,1050000
119.626,1050000
120.643,1020000
124.399,1040000
125.942,1030000
126.648,1020000
127.116,1010000
127.525,1040000
128.586,1030000
128.906,1030000
131.696,1040000
133.248,1030000
133.632,1060000
134.625,1060000
134.707,1080000
138.787,1200000
140.077,1200000
140.586,1080000
142.179,1070000
142.591,1060000
146.295,1070000
147.22,1090000
153.81,1060000
155.912,1070000
159.005,1050000
160.214,1060000
167.047,1040000
167.559,1040000
168.233,1060000
168.596,1060000
169.498,1050000
171.503,1090000
180.148,970000
180.209,990000
181.233,990000
182.588,980000
182.789,1000000
189.508,960000
190.845,960000
193.64,980000
198.897,980000
199.786,960000
201.199,940000
202.109,910000
203.814,790000
206.019,800000
207.533,830000
208.464,860000
209.151,830000
210.561,890000
215.332,860000
217.292,860000
217.816,860000
217.984,860000
218.623,870000
225.655,870000
227.885,890000
227.952,900000
228.972,910000
231.173,910000
231.752,910000
232.779,920000
236.691,930000
236.764,940000
236.793,940000
