arrival_time,price
0.32,1070000
0.371,1110000
0.985,1100000
1.269,1080000
2.025,1110000
2.049,1080000
2.198,1110000
2.358,1090000
2.659,1090000
2.866,1100000
2.999,1100000
3.288,1100000
3.349,1090000
3.828,1100000
3.903,1100000
3.922,1100000
4.479,1090000
4.519,1090000
4.539,1090000
5.134,1090000
5.325,1090000
5.439,1090000
5.561,1090000
5.94,1090000
5.971,1090000
6.745,1090000
6.898,1090000
7.054,1090000
7.532,1090000
7.703,1090000
7.908,1090000
8.719,1090000
9.042,1090000
10.118,1090000
10.27,1090000
10.581,1100000
10.664,1100000
10.752,1090000
10.839,1090000
11.717,1090000
12.012,1090000
12.346,1090000
12.404,1090000
12.47,1090000
12.864,1090000
13.459,1090000
13.51,1090000
13.544,1090000
13.747,1090000
13.971,1080000
14.047,1080000
14.07,1080000
14.122,1080000
14.129,1080000
14.271,1080000
14.339,1070000
14.523,1070000
14.543,1070000
14.824,1060000
14.843,1060000
14.908,1050000
15.027,1050000
15.275,1040000
15.36,1030000
15.392,1030000
15.397,1030000
15.464,1020000
15.632,1020000
15.756,1020000
16.037,1010000
16.104,1000000
16.108,990000
16.323,1000000
16.783,990000
16.998,990000
17.11,990000
17.138,980000
17.239,990000
17.358,980000
17.389,990000
17.404,980000
17.708,1000000
17.83,980000
18.05,990000
18.265,1000000
19.015,990000
19.733,1000000
19.819,990000
19.825,990000
19.993,980000
20.714,970000
20.888,970000
21.021,970000
21.245,970000
21.647,980000
21.697,980000
22.084,980000
22.365,980000
22.585,980000
22.694,980000
22.761,970000
23.133,970000
24.095,980000
24.102,980000
24.799,980000
25.437,980000
25.453,970000
25.663,980000
26.182,980000
26.777,980000
26.887,970000
27.41,980000
28.139,970000
29.289,970000
29.662,970000
29.782,970000
29.814,970000
30.056,970000
30.549,970000
30.99,970000
31.032,960000
31.157,960000
31.541,960000
31.587,970000
31.592,960000
31.631,960000
31.678,960000
31.78,950000
32.205,950000
32.24,950000
32.247,950000
32.271,950000
32.298,950000
32.952,940000
33.6,940000
33.691,940000
33.981,940000
34.186,940000
34.295,940000
34.442,930000
34.754,930000
34.835,930000
34.876,930000
35.116,930000
35.947,940000
36.163,930000
36.683,930000
36.722,940000
37.007,930000
37.037,940000
37.238,930000
37.314,940000
37.492,930000
37.532,930000
38.113,930000
38.235,920000
38.408,920000
39.195,920000
39.413,920000
40.398,910000
40.826,920000
41.227,910000
42.142,910000
42.162,920000
42.396,910000
42.739,910000
42.933,920000
43.282,920000
43.612,920000
44.262,920000
44.642,930000
44.814,910000
44.917,920000
45.812,920000
46.104,920000
46.262,920000
46.526,920000
46.583,920000
46.773,930000
47.54,920000
47.69,920000
47.975,920000
48.017,920000
48.197,930000
48.264,920000
48.576,910000
49.846,910000
50.043,920000
50.241,910000
50.288,920000
50.342,920000
50.716,910000
51.138,910000
51.282,910000
51.407,910000
51.5,910000
51.526,910000
51.578,910000
51.627,910000
51.682,920000
51.878,910000
51.935,910000
51.941,910000
52.104,910000
52.122,910000
52.187,900000
52.279,900000
52.341,900000
52.344,900000
52.623,900000
53.064,900000
53.155,900000
53.168,900000
53.305,900000
53.51,900000
53.723,900000
54.264,900000
54.572,900000
54.78,900000
54.967,900000
55.05,910000
55.577,910000
55.919,910000
55.939,910000
55.998,910000
56.243,910000
56.594,900000
57.017,900000
57.596,900000
58.097,900000
58.459,900000
58.658,900000
58.784,900000
58.99,910000
59.199,900000
59.256,910000
60.104,900000
60.14,900000
60.22,900000
61.003,910000
61.107,910000
61.382,910000
61.59,910000
61.676,910000
61.91,920000
62.519,920000
62.735,920000
62.868,920000
62.96,920000
63.015,920000
63.56,910000
63.57,910000
63.588,910000
63.664,910000
64.001,910000
64.372,910000
64.503,910000
64.541,910000
64.924,910000
65.071,900000
65.17,900000
65.394,900000
65.804,910000
65.9,900000
65.975,900000
66.257,910000
66.735,910000
66.88,900000
67.195,900000
67.711,900000
67.755,910000
68.122,900000
68.333,910000
68.856,910000
68.997,900000
69.261,900000
69.477,900000
69.591,910000
69.596,910000
69.697,910000
70.57,910000
70.923,900000
71.142,910000
71.202,900000
71.412,890000
71.806,900000
71.976,890000
72.311,900000
72.733,900000
72.909,900000
73.251,900000
73.708,900000
73.799,900000
74.206,910000
74.3,910000
74.369,910000
74.38,900000
75.355,900000
75.453,910000
75.803,910000
76.844,900000
77.048,900000
77.163,910000
77.93,910000
78.028,900000
78.792,900000
78.956,900000
79.083,900000
79.101,900000
79.139,910000
79.165,900000
80.106,900000
80.399,900000
80.545,900000
81.531,910000
81.599,910000
81.735,900000
81.947,910000
81.952,910000
82.16,900000
82.202,910000
82.306,900000
82.844,900000
84.256,910000
84.432,910000
84.635,910000
85.185,910000
85.283,910000
85.32,910000
85.417,910000
85.598,910000
85.878,910000
86.01,910000
86.784,910000
86.892,910000
87.0,910000
87.303,910000
87.307,900000
87.392,910000
87.869,900000
87.908,900000
87.987,900000
88.111,910000
88.256,900000
88.41,910000
88.806,910000
88.895,900000
89.459,900000
89.897,910000
89.931,910000
90.443,890000
90.54,900000
90.625,890000
90.954,900000
91.217,890000
91.428,900000
91.676,900000
91.709,900000
91.868,910000
91.902,910000
91.988,910000
92.191,910000
92.231,910000
92.385,920000
92.491,920000
92.596,920000
92.676,920000
92.972,920000
93.115,920000
93.212,920000
93.401,920000
93.511,920000
94.538,920000
94.576,920000
94.728,910000
95.092,910000
95.789,930000
95.87,920000
96.225,930000
96.473,930000
96.548,930000
96.664,930000
96.805,930000
96.877,930000
97.132,940000
97.145,940000
97.597,920000
98.005,930000
98.133,920000
98.3,920000
98.496,920000
99.264,920000
99.555,920000
99.618,920000
99.981,930000
100.315,930000
100.507,920000
100.706,920000
100.747,920000
102.178,930000
102.27,930000
102.732,920000
102.765,930000
103.065,920000
104.014,930000
104.246,930000
104.796,930000
104.876,930000
104.917,930000
104.917,930000
105.004,940000
105.125,940000
105.314,940000
105.394,940000
105.459,940000
105.489,940000
105.544,950000
105.776,950000
105.831,960000
105.848,960000
106.0,960000
106.578,940000
106.704,960000
106.721,950000
107.318,950000
107.454,970000
107.513,980000
107.531,980000
107.537,980000
107.558,980000
107.708,980000
108.219,970000
108.24,970000
108.255,980000
108.521,960000
108.609,980000
109.392,970000
109.853,970000
110.492,970000
110.552,970000
110.564,980000
110.971,990000
111.174,990000
111.557,990000
111.846,990000
112.266,980000
112.625,990000
112.626,1000000
113.44,980000
113.649,990000
114.095,980000
114.252,980000
114.53,980000
114.76,990000
114.782,980000
114.944,990000
115.008,980000
115.354,970000
115.38,980000
115.401,970000
115.555,980000
115.663,980000
115.81,990000
116.302,990000
116.677,980000
117.564,990000
118.471,990000
118.789,990000
119.226,990000
119.282,990000
119.327,970000
119.527,980000
119.595,990000
119.801,990000
120.61,990000
120.954,990000
121.037,980000
121.249,980000
121.339,980000
121.406,980000
121.413,980000
121.423,980000
121.698,980000
121.813,990000
121.828,970000
121.959,970000
121.962,970000
122.068,970000
122.091,970000
122.137,960000
122.36,960000
122.472,960000
122.7,970000
122.776,960000
123.095,970000
123.208,960000
123.478,960000
123.992,960000
124.314,960000
124.725,970000
125.32,950000
125.922,960000
126.207,950000
126.316,950000
126.499,950000
126.857,940000
127.084,950000
127.398,960000
127.922,940000
128.167,940000
128.476,940000
128.626,940000
128.794,950000
128.889,940000
129.208,940000
129.306,940000
129.429,940000
129.691,940000
129.753,960000
129.839,940000
130.376,940000
130.52,960000
130.692,940000
130.754,940000
131.046,940000
131.258,940000
131.753,940000
132.245,940000
132.506,940000
133.096,940000
133.225,950000
133.985,950000
134.542,940000
134.557,940000
134.629,950000
134.98,950000
135.297,950000
135.699,950000
135.71,950000
136.16,940000
136.398,940000
136.459,940000
136.609,940000
137.182,950000
137.185,950000
137.901,940000
138.064,930000
138.645,930000
139.019,940000
139.029,930000
139.35,940000
139.412,940000
139.423,940000
139.638,940000
139.862,950000
140.117,950000
140.259,940000
140.404,940000
140.861,940000
140.979,930000
141.215,930000
141.52,930000
142.606,920000
143.187,920000
143.731,920000
143.97,920000
144.016,920000
144.359,920000
144.551,920000
144.682,910000
145.016,920000
145.247,920000
145.269,910000
145.71,910000
145.974,910000
146.456,910000
146.708,910000
147.126,910000
147.48,910000
148.391,910000
148.495,910000
148.576,910000
149.099,900000
149.318,900000
149.653,900000
149.66,900000
149.681,900000
149.831,900000
150.055,910000
150.232,900000
150.391,900000
150.431,910000
151.134,910000
151.15,910000
151.272,900000
151.439,900000
151.514,900000
151.962,900000
151.987,900000
152.527,910000
152.598,900000
153.52,910000
153.758,910000
154.012,910000
154.023,910000
154.209,910000
154.303,910000
154.61,910000
154.675,920000
