arrival_time,price
0.201,1020000
0.317,1070000
0.379,1060000
0.543,1020000
0.722,1060000
0.842,1090000
1.185,1080000
1.283,1060000
2.045,1060000
2.232,1060000
2.381,1060000
2.474,1050000
2.622,1030000
2.646,1030000
2.883,1050000
3.043,1050000
3.189,1040000
3.582,1030000
3.878,1040000
4.539,1050000
4.608,1050000
4.847,1050000
4.975,1040000
5.224,1030000
5.446,1050000
5.447,1050000
6.114,1040000
6.301,1040000
6.306,1040000
6.41,1040000
6.562,1040000
7.311,1050000
7.313,1040000
7.668,1030000
7.705,1030000
8.05,1040000
8.061,1040000
8.192,1040000
8.436,1040000
8.677,1040000
9.092,1030000
9.352,1030000
9.468,1040000
10.032,1050000
10.945,1030000
11.063,1040000
11.065,1040000
11.231,1040000
11.412,1040000
11.701,1030000
11.743,1050000
11.999,1040000
12.51,1040000
12.62,1030000
12.664,1030000
13.117,1030000
13.443,1030000
13.625,1030000
13.674,1030000
13.818,1050000
14.743,1030000
14.896,1030000
15.822,1030000
15.825,1030000
16.04,1040000
16.129,1030000
16.489,1040000
17.372,1040000
17.497,1040000
17.807,1030000
17.837,1020000
18.01,1030000
18.158,1030000
18.72,1040000
19.243,1030000
19.54,1040000
19.715,1040000
19.819,1030000
19.851,1030000
19.931,1040000
20.223,1040000
20.719,1040000
21.218,1050000
21.304,1050000
21.551,1030000
21.666,1030000
21.855,1030000
21.944,1030000
22.032,1030000
22.039,1030000
22.081,1030000
22.188,1030000
22.247,1020000
22.343,1020000
22.501,1020000
22.672,1020000
23.005,1010000
24.271,1010000
24.359,1010000
24.703,1010000
24.741,1010000
24.908,1010000
25.059,1010000
25.141,1010000
25.181,1010000
25.228,1010000
25.441,1000000
25.948,1000000
26.191,1000000
26.535,1000000
27.121,990000
27.129,990000
27.354,990000
27.701,1000000
28.382,1000000
28.68,990000
28.694,990000
28.719,990000
28.751,990000
30.051,990000
30.498,990000
31.259,990000
31.267,990000
31.6,990000
31.785,990000
32.283,990000
32.671,980000
33.353,980000
34.091,990000
34.781,990000
34.862,990000
35.012,990000
35.04,990000
35.293,990000
35.546,990000
35.609,990000
36.111,980000
36.475,980000
36.494,980000
37.079,990000
37.718,990000
37.743,990000
38.08,980000
38.205,990000
38.428,1000000
39.142,1000000
39.539,1000000
39.752,1000000
39.765,1000000
39.837,1000000
40.046,1000000
40.058,1000000
40.061,990000
40.29,990000
40.431,980000
40.978,1000000
41.2,1000000
41.211,990000
41.61,990000
41.655,990000
41.769,980000
42.152,990000
42.248,980000
43.106,980000
43.167,990000
43.378,990000
43.384,990000
43.665,980000
43.792,980000
44.188,980000
44.404,990000
44.76,990000
44.877,990000
44.986,1000000
45.435,1000000
45.531,1000000
45.621,1000000
45.735,1000000
45.753,1000000
46.118,1000000
46.298,1000000
46.368,1000000
46.434,1000000
46.717,1000000
46.785,990000
46.82,990000
47.509,990000
48.065,990000
48.584,990000
49.388,990000
49.702,990000
50.02,1000000
50.232,990000
50.482,990000
51.187,1000000
51.205,990000
52.172,990000
52.222,990000
52.556,990000
52.66,990000
52.736,1000000
53.227,1000000
53.251,990000
53.666,1000000
53.894,990000
53.899,990000
55.158,1000000
55.196,1000000
55.613,1000000
55.672,990000
56.048,1000000
56.307,990000
56.377,1000000
56.689,990000
56.715,990000
57.247,1000000
57.519,1000000
57.71,990000
57.927,1000000
57.985,990000
58.167,990000
58.231,1000000
58.673,990000
58.865,1000000
58.9,990000
59.035,1000000
59.383,990000
59.492,1000000
59.617,1000000
59.838,1010000
60.03,990000
60.21,990000
60.294,980000
60.393,990000
60.491,1000000
60.664,990000
60.962,980000
61.011,990000
61.523,980000
62.155,1000000
62.358,1000000
62.565,1000000
62.817,1000000
63.099,1000000
63.398,1000000
63.512,1000000
63.828,990000
64.18,990000
64.258,1000000
64.962,990000
65.019,980000
65.796,980000
65.821,980000
65.93,980000
66.315,980000
66.396,990000
66.749,990000
67.207,990000
68.065,980000
68.146,990000
68.486,980000
68.632,990000
68.637,980000
68.855,980000
69.529,990000
69.71,990000
69.851,990000
70.809,1000000
72.003,1000000
72.094,990000
72.18,990000
72.276,990000
72.503,1000000
72.745,1000000
72.748,1000000
72.838,1000000
73.399,990000
73.416,990000
73.814,980000
73.977,980000
74.006,980000
74.046,980000
74.191,1000000
75.092,980000
75.563,980000
76.139,980000
76.401,990000
76.533,1000000
77.636,990000
77.836,990000
78.24,1000000
78.35,980000
78.57,1000000
78.99,990000
79.037,990000
79.503,1000000
79.593,1000000
79.651,1000000
79.799,1000000
79.856,1000000
80.698,1000000
80.728,1000000
81.068,1000000
81.234,990000
81.559,1000000
81.785,1000000
81.905,1000000
82.411,1000000
82.608,1000000
82.692,1000000
83.285,990000
83.651,990000
83.865,990000
83.921,990000
84.064,990000
84.455,990000
84.611,1000000
84.771,1000000
84.805,990000
84.906,990000
85.508,990000
85.583,1000000
86.02,1000000
86.163,1010000
86.177,990000
86.423,1000000
86.569,1010000
86.591,1010000
87.154,990000
87.597,1000000
87.994,1000000
88.135,1000000
88.402,990000
89.221,1010000
89.33,1010000
89.356,1010000
89.972,1010000
90.674,1010000
90.819,1010000
90.834,1010000
91.133,1010000
91.301,1010000
91.326,1020000
91.481,1020000
91.604,1010000
92.226,1010000
92.242,1020000
92.854,1010000
93.05,1020000
93.441,1020000
93.514,1010000
93.71,1010000
93.868,1010000
94.168,1010000
94.366,1010000
94.626,1020000
94.873,1020000
95.133,1020000
95.353,1010000
95.534,1000000
96.028,1010000
96.203,1010000
