arrival_time,price
0.178,1220000
0.303,1210000
0.47,1200000
0.992,1200000
1.448,1200000
1.704,1200000
2.035,1200000
2.039,1200000
2.269,1200000
2.364,1200000
2.668,1200000
3.184,1200000
3.681,1200000
4.153,1200000
4.833,1200000
4.835,1210000
4.926,1200000
5.164,1200000
5.795,1200000
6.913,1200000
7.025,1200000
7.198,1200000
7.225,1200000
7.839,1200000
8.008,1200000
8.624,1200000
8.688,1200000
8.81,1200000
9.593,1200000
9.636,1200000
9.863,1200000
9.864,1190000
9.966,1200000
10.279,1190000
10.773,1200000
11.117,1190000
12.23,1200000
12.757,1200000
12.97,1200000
13.029,1190000
13.071,1190000
13.123,1190000
13.163,1190000
13.171,1190000
13.26,1190000
13.409,1190000
13.506,1190000
13.553,1180000
13.643,1180000
13.677,1170000
13.714,1170000
13.894,1170000
14.02,1170000
14.295,1170000
14.495,1170000
14.626,1160000
14.764,1140000
15.053,1140000
15.222,1130000
15.367,1110000
15.423,1090000
16.02,1070000
16.316,1050000
16.558,1050000
16.587,1050000
16.984,1050000
17.584,1040000
17.688,1040000
18.811,1040000
18.91,1040000
18.987,1040000
19.137,1040000
19.559,1040000
19.87,1040000
20.074,1040000
20.095,1040000
20.47,1040000
20.899,1040000
21.223,1050000
21.276,1050000
21.345,1040000
21.358,1040000
21.729,1050000
21.961,1050000
22.013,1050000
22.03,1030000
22.064,1050000
22.355,1040000
23.091,1030000
23.469,1030000
23.946,1030000
24.431,1030000
24.487,1040000
24.863,1040000
24.89,1040000
25.163,1040000
25.285,1040000
25.779,1040000
25.835,1040000
26.407,1030000
26.473,1030000
26.778,1030000
27.061,1050000
27.293,1030000
27.565,1030000
27.808,1030000
28.103,1030000
28.802,1030000
29.048,1030000
29.168,1030000
29.324,1030000
29.395,1030000
29.716,1040000
30.403,1040000
30.455,1040000
31.199,1040000
31.693,1040000
32.045,1030000
32.714,1040000
32.782,1030000
33.14,1030000
33.331,1040000
33.358,1040000
33.596,1030000
33.673,1030000
34.178,1030000
34.231,1030000
34.891,1040000
35.167,1040000
35.54,1030000
35.663,1030000
35.748,1040000
35.806,1040000
35.84,1050000
36.087,1050000
36.117,1050000
36.302,1050000
36.346,1050000
36.419,1050000
36.447,1050000
36.55,1050000
36.776,1050000
37.032,1050000
37.18,1050000
37.196,1060000
37.417,1060000
37.439,1070000
37.444,1080000
37.643,1080000
37.778,1100000
37.804,1100000
37.964,1110000
38.08,1110000
38.43,1120000
38.434,1130000
39.236,1140000
39.473,1140000
39.641,1140000
40.113,1140000
40.162,1150000
40.316,1140000
40.691,1150000
40.742,1150000
40.794,1150000
41.514,1150000
41.696,1150000
41.741,1150000
42.684,1150000
42.917,1150000
43.134,1150000
43.554,1160000
43.819,1160000
44.104,1160000
44.222,1160000
44.239,1150000
44.424,1160000
44.717,1150000
44.936,1160000
45.892,1160000
46.155,1160000
46.186,1160000
46.296,1160000
46.601,1160000
46.675,1150000
47.508,1160000
47.573,1160000
47.889,1160000
48.129,1170000
48.441,1160000
48.77,1150000
48.908,1150000
49.033,1150000
49.174,1150000
49.481,1170000
49.555,1170000
49.9,1170000
49.968,1170000
50.106,1170000
50.185,1150000
50.611,1180000
51.138,1160000
51.4,1160000
51.416,1160000
51.975,1160000
52.196,1160000
52.591,1160000
52.7,1150000
53.229,1160000
53.837,1150000
53.968,1150000
54.12,1150000
54.23,1150000
54.284,1160000
55.0,1150000
55.09,1150000
55.432,1150000
55.75,1160000
55.762,1160000
55.893,1160000
55.914,1170000
56.101,1170000
56.407,1150000
56.469,1170000
56.587,1150000
56.899,1150000
57.788,1150000
57.929,1150000
58.056,1150000
58.083,1150000
58.314,1160000
58.334,1160000
59.322,1140000
59.412,1150000
59.592,1160000
60.038,1160000
60.651,1150000
60.711,1160000
60.919,1160000
60.957,1170000
60.97,1170000
61.19,1170000
61.659,1170000
61.709,1170000
62.078,1170000
62.172,1180000
62.389,1180000
62.526,1180000
62.57,1180000
62.709,1190000
62.743,1190000
63.052,1190000
63.115,1190000
63.133,1190000
63.163,1200000
63.266,1200000
63.685,1210000
63.969,1210000
64.079,1210000
