arrival_time,price
1.925,840000
6.594,990000
11.811,990000
16.277,1000000
17.912,1000000
18.707,1000000
19.749,990000
22.549,980000
23.044,950000
24.263,980000
27.72,990000
28.014,980000
30.316,990000
32.01,980000
33.211,970000
35.825,980000
35.835,930000
36.861,920000
39.693,920000
46.668,890000
46.687,850000
48.469,840000
52.919,860000
56.738,880000
58.991,890000
60.804,890000
61.132,890000
61.958,890000
63.884,870000
74.655,880000
75.374,880000
77.133,890000
78.455,880000
80.368,890000
81.36,890000
84.821,880000
88.68,890000
90.305,900000
94.964,890000
98.423,890000
98.833,910000
98.838,920000
99.412,930000
99.697,940000
100.782,950000
101.442,920000
103.064,920000
108.622,900000
110.544,900000
112.983,890000
114.046,880000
115.829,870000
115.86,870000
118.853,880000
119.074,870000
123.468,860000
123.553,860000
125.218,860000
126.74,860000
128.993,850000
135.948,820000
138.303,820000
139.679,820000
143.735,850000
149.508,840000
149.724,840000
149.87,850000
149.992,860000
152.174,870000
154.088,910000
155.536,930000
159.472,890000
163.852,890000
167.195,900000
167.736,900000
167.835,920000
168.69,880000
169.156,870000
171.19,890000
172.085,900000
172.505,870000
173.806,880000
176.241,880000
176.516,880000
178.995,870000
181.563,870000
182.284,870000
182.845,870000
183.245,860000
188.739,850000
192.356,850000
201.292,880000
203.392,860000
203.689,870000
204.41,860000
208.625,860000
209.721,860000
213.268,880000
214.327,870000
217.866,880000
217.915,880000
218.308,860000
218.966,840000
223.252,820000
225.378,810000
228.808,810000
232.767,800000
233.945,800000
239.408,790000
