arrival_time,price
5.261,1400000
5.944,1400000
6.291,1390000
9.284,1060000
9.762,1060000
10.219,1060000
11.519,1050000
14.081,1060000
18.653,1080000
19.43,1070000
20.747,1080000
27.096,1090000
28.154,1100000
35.705,1100000
36.496,1110000
36.675,1120000
37.701,1120000
39.727,1130000
40.248,1130000
43.945,1160000
47.308,1150000
47.48,1160000
47.758,1170000
49.14,1170000
50.546,1180000
58.926,1170000
59.241,1170000
59.727,1160000
61.364,1140000
65.791,1150000
66.111,1170000
70.918,1170000
71.073,1190000
71.922,1190000
72.869,1200000
78.5,1200000
80.858,1200000
83.46,1210000
89.291,1210000
89.503,1210000
92.084,1210000
95.516,1220000
98.96,1220000
101.723,1220000
106.41,1200000
106.716,1210000
109.975,1220000
117.378,1210000
120.947,1200000
125.758,1170000
127.605,1180000
127.874,1180000
128.266,1200000
131.526,1210000
132.9,1300000
136.138,1230000
136.504,1240000
138.111,1230000
138.684,1220000
138.711,1220000
142.571,1260000
147.973,1230000
155.053,1250000
157.337,1260000
157.487,1250000
158.719,1250000
159.367,1260000
159.737,1270000
159.993,1280000
164.094,1280000
164.266,1260000
167.099,1250000
168.458,1250000
169.755,1230000
170.158,1230000
172.051,1230000
174.767,1230000
176.255,1240000
179.207,1240000
180.473,1250000
181.663,1250000
181.867,1300000
184.567,1230000
184.579,1250000
184.656,1260000
188.733,1250000
191.931,1270000
197.421,1270000
198.742,1260000
199.786,1270000
200.618,1270000
201.321,1260000
201.512,1260000
202.091,1290000
202.955,1260000
203.092,1260000
206.529,1260000
215.124,1280000
220.175,1390000
220.767,1360000
222.129,1400000
224.818,1410000
229.709,1380000
231.885,1380000
232.537,1360000
236.153,1440000
237.144,1430000
239.012,1430000
239.961,1410000
