arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.024,1,0,990000,0.0
0.231,1,870000,990000,0.0
0.306,1,940000,990000,0.0
0.42700000000000005,1,940000,970000,0.0
0.537,1,950000,970000,0.0
0.588,1,950000,960000,0.0
1.41,1,940000,960000,0.0
1.5659999999999998,1,930000,960000,0.0
1.653,1,940000,960000,0.0
2.9589999999999996,1,950000,960000,0.0
3.063,1,940000,960000,0.0
3.082,1,930000,960000,0.0
3.2060000000000004,1,940000,960000,0.0
3.4419999999999997,1,940000,970000,0.0
3.655,1,930000,970000,0.0
3.8289999999999997,1,940000,970000,0.0
4.363,1,940000,960000,0.0
5.877999999999999,1,940000,970000,0.0
6.247999999999999,1,940000,980000,0.0
6.252999999999999,1,960000,980000,0.0
6.546,1,940000,980000,0.0
6.774,1,940000,970000,0.0
7.057,1,940000,980000,0.0
7.9110000000000005,1,940000,990000,0.0
8.112,1,930000,990000,0.0
8.196,1,930000,940000,0.0
8.411,1,920000,940000,0.0
9.445,1,910000,940000,0.0
9.458,1,890000,940000,0.0
9.871,1,890000,910000,0.0
9.892000000000001,1,880000,910000,0.0
10.133,1,870000,910000,0.0
11.42,1,890000,910000,0.0
12.591,1,890000,900000,0.0
13.105,1,880000,900000,0.0
13.7,1,880000,890000,0.0
15.210999999999999,1,870000,890000,0.0
15.478,1,860000,890000,0.0
15.849,1,850000,890000,0.0
16.128,1,840000,890000,0.0
16.53,1,820000,890000,0.0
16.546,1,820000,860000,0.0
16.629,1,820000,840000,0.0
17.134,1,800000,840000,0.0
18.144000000000002,1,790000,840000,0.0
18.173,1,790000,820000,0.0
18.311,1,790000,840000,0.0
18.384,1,790000,810000,0.0
18.518,1,790000,840000,0.0
18.56,1,790000,810000,0.0
19.502,1,790000,820000,0.0
20.205,1,790000,840000,0.0
20.221,1,790000,800000,0.0
20.493000000000002,1,790000,840000,0.0
20.729,1,790000,800000,0.0
21.105,1,790000,840000,0.0
21.116999999999997,1,810000,840000,0.0
21.75,1,830000,840000,0.0
21.932,1,830000,850000,0.0
22.358,1,830000,860000,0.0
22.925,1,830000,850000,0.0
23.118000000000002,1,840000,850000,0.0
23.230999999999998,1,840000,860000,0.0
24.158,1,840000,850000,0.0
24.772,1,830000,850000,0.0
25.009,1,840000,850000,0.0
25.421,1,840000,860000,0.0
25.55,1,830000,860000,0.0
25.734,1,830000,850000,0.0
25.839000000000002,1,840000,850000,0.0
26.517,1,830000,850000,0.0
26.539,1,830000,860000,0.0
27.519000000000002,1,850000,860000,0.0
29.506999999999998,1,840000,860000,0.0
29.837,1,840000,850000,0.0
30.244,1,840000,860000,0.0
30.583000000000002,1,850000,860000,0.0
30.779,1,840000,860000,0.0
32.077,1,840000,850000,0.0
32.284,1,840000,860000,0.0
32.589,1,840000,850000,0.0
36.023,1,830000,850000,0.0
37.335,1,820000,850000,0.0
38.264,1,820000,840000,0.0
39.065,1,820000,830000,0.0
39.2,1,800000,830000,0.0
39.287,1,800000,840000,0.0
39.874,1,800000,810000,0.0
40.211999999999996,1,800000,840000,0.0
40.82,1,820000,840000,0.0
40.876,1,800000,840000,0.0
42.452,1,810000,840000,0.0
42.476000000000006,1,800000,840000,0.0
42.49,1,800000,820000,0.0
42.495,1,800000,840000,0.0
42.781000000000006,1,800000,820000,0.0
42.946000000000005,1,800000,810000,0.0
44.287,1,790000,810000,0.0
44.68600000000001,1,780000,810000,0.0
44.716,1,780000,800000,0.0
44.806999999999995,1,780000,810000,0.0
45.175,1,800000,810000,0.0
45.195,1,780000,810000,0.0
45.736999999999995,1,780000,790000,0.0
46.053999999999995,1,780000,810000,0.0
46.086000000000006,1,790000,810000,0.0
46.303999999999995,1,800000,810000,0.0
46.494,1,790000,810000,0.0
46.599,1,800000,810000,0.0
46.861999999999995,1,790000,810000,0.0
47.388999999999996,1,780000,810000,0.0
47.725,1,780000,800000,0.0
47.885,1,780000,810000,0.0
47.916000000000004,1,780000,790000,0.0
49.42100000000001,1,770000,790000,0.0
49.595,1,770000,800000,0.0
