arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.064,1,0,1140000,0
0.095,1,0,1130000,0
0.804,1,1120000,1130000,0
2.084,1,1130000,1130000,0
5.1370000000000005,1,1130000,1140000,0
6.279,1,1130000,1140000,0
7.515,1,1110000,1140000,0
7.817,1,1070000,1140000,0
8.52,1,970000,1140000,0
8.743,1,990000,1140000,0
9.068999999999999,1,1030000,1140000,0
9.301,1,1030000,1040000,0
9.648,1,990000,1040000,0
9.703,1,1000000,1040000,0
10.8,1,990000,1040000,0
11.377,1,990000,1040000,0
12.468,1,1040000,1040000,0
14.165999999999999,1,990000,1040000,0
14.262,1,990000,1040000,0
15.448,1,990000,1040000,0
15.73,1,970000,1040000,0
16.84,1,1000000,1040000,0
18.993,1,970000,2147483647,0
19.131,1,980000,2147483647,0
19.352999999999998,1,980000,1010000,0
19.535999999999998,1,970000,1010000,0
21.643,1,1000000,1010000,0
22.666999999999998,1,1010000,1010000,0
24.293000000000003,1,1010000,1020000,0
25.691999999999997,1,1010000,1020000,0
26.703000000000003,1,1020000,1020000,0
29.679000000000002,1,990000,1020000,0
30.506999999999998,1,0,1020000,0
31.646,1,1000000,1020000,0
32.549,1,1000000,1020000,0
33.165,1,1000000,1020000,0
33.644,1,1000000,1020000,0
34.061,1,1000000,1020000,0
34.086,1,1000000,1000000,0
34.224000000000004,1,1000000,1000000,0
36.826,1,1000000,1000000,0
38.118,1,1000000,1020000,0
38.321999999999996,1,990000,1020000,0
38.598,1,1000000,1020000,0
40.434,1,1000000,1000000,0
40.84,1,1000000,1020000,0
40.863,1,1020000,1020000,0
41.195,1,1000000,1020000,0
41.262,1,1000000,2147483647,0
41.409,1,1000000,1010000,0
41.608000000000004,1,1000000,1000000,0
43.729,1,990000,1000000,0
44.148999999999994,1,1000000,1000000,0
44.155,1,1000000,1000000,0
44.519,1,1000000,1000000,0
44.678000000000004,1,1000000,1010000,0
44.943999999999996,1,1000000,1010000,0
45.035,1,1000000,1010000,0
45.98,1,1000000,1010000,0
46.006,1,1000000,1010000,0
46.799,1,1000000,1020000,0
47.313,1,1000000,1020000,0
47.888999999999996,1,1000000,1020000,0
48.28,1,1000000,1020000,0
49.927,1,1000000,1000000,0
49.931000000000004,1,1000000,1020000,0
50.326,1,1020000,1020000,0
51.263000000000005,1,1030000,1090000,0
51.978,1,1020000,1090000,0
52.052,1,1020000,1030000,0
52.643,1,1020000,1040000,0
54.611000000000004,1,1020000,1040000,0
55.391000000000005,1,1010000,1040000,0
57.997,1,1010000,1040000,0
58.262,1,990000,1040000,0
58.434,1,990000,1020000,0
59.196000000000005,1,980000,1020000,0
59.948,1,980000,1010000,0
60.232,1,980000,990000,0
60.768,1,990000,990000,0
61.806999999999995,1,990000,990000,0
62.081,1,990000,990000,0
64.27,1,990000,990000,0
65.626,1,990000,1030000,0
65.65100000000001,1,990000,1030000,0
66.31,1,980000,1030000,0
66.541,1,980000,1030000,0
67.568,1,980000,1040000,0
67.57600000000001,1,980000,1040000,0
67.675,1,980000,1040000,0
69.359,1,990000,1040000,0
70.429,1,990000,1040000,0
70.817,1,1030000,1040000,0
71.07300000000001,1,1040000,1040000,0
71.095,1,1040000,1050000,0
72.464,1,1030000,1050000,0
72.696,1,1030000,1050000,0
73.312,1,990000,1050000,0
73.571,1,1010000,1050000,0
73.98899999999999,1,1010000,1020000,0
74.888,1,1010000,1050000,0
74.941,1,1010000,1020000,0
75.244,1,990000,1020000,0
75.26100000000001,1,1010000,1020000,0
75.546,1,1010000,1010000,0
78.774,1,1000000,1010000,0
79.346,1,990000,1010000,0
79.597,1,990000,1010000,0
80.708,1,1000000,1020000,0
81.133,1,1000000,1040000,0
81.5,1,1000000,1000000,0
82.126,1,1000000,1000000,0
82.604,1,1000000,1000000,0
82.89200000000001,1,1000000,1000000,0
83.92399999999999,1,1000000,1000000,0
84.448,1,1000000,1000000,0
86.57,1,1000000,1020000,0
86.84700000000001,1,1000000,1000000,0
87.12899999999999,1,1000000,1020000,0
87.531,1,1010000,1020000,0
88.875,1,1000000,1020000,0
90.516,1,1000000,1000000,0
92.367,1,980000,1000000,0
93.37899999999999,1,980000,1000000,0
93.478,1,980000,1000000,0
93.976,1,980000,1000000,0
95.15100000000001,1,980000,1000000,0
95.62200000000001,1,980000,1000000,0
95.919,1,980000,1000000,0
96.071,1,980000,1000000,0
96.416,1,980000,1000000,0
101.07700000000001,1,960000,1030000,0
101.708,1,960000,1030000,0
102.21700000000001,1,960000,1030000,0
102.55,1,970000,1030000,0
103.236,1,980000,2147483647,0
103.37799999999999,1,980000,990000,0
104.37700000000001,1,990000,990000,0
106.28299999999999,1,990000,2147483647,0
106.303,1,980000,2147483647,0
106.366,1,980000,1000000,0
107.064,1,970000,1000000,0
107.339,1,980000,1000000,0
108.161,1,980000,990000,0
111.116,1,970000,990000,0
111.666,1,960000,990000,0
112.098,1,990000,990000,0
112.98700000000001,1,990000,990000,0
113.25299999999999,1,990000,990000,0
114.61399999999999,1,990000,990000,0
114.911,1,970000,990000,0
118.3,1,970000,990000,0
118.37200000000001,1,970000,1000000,0
118.814,1,0,960000,0
119.79299999999999,1,0,1000000,0
119.931,1,960000,1000000,0
122.36200000000001,1,960000,1010000,0
123.383,1,990000,1010000,0
123.45700000000001,1,990000,1020000,0
123.573,1,990000,1050000,0
124.594,1,990000,1030000,0
124.852,1,1000000,1030000,0
126.059,1,1000000,1080000,0
126.163,1,1050000,1080000,0
126.601,1,1000000,1080000,0
126.76299999999999,1,1010000,1080000,0
128.833,1,1030000,1080000,0
128.84799999999998,1,1030000,1080000,0
129.329,1,1030000,1060000,0
129.468,1,1040000,1060000,0
129.79,1,1040000,1060000,0
129.952,1,1040000,1050000,0
131.35,1,1040000,1060000,0
131.499,1,1040000,1060000,0
131.644,1,1040000,1040000,0
132.726,1,1040000,1060000,0
133.486,1,1040000,1060000,0
133.664,1,1040000,1060000,0
134.14,1,1040000,1060000,0
134.499,1,1050000,1060000,0
134.88,1,1050000,1090000,0
135.55700000000002,1,1040000,1090000,0
136.312,1,1040000,1080000,0
138.078,1,1040000,1050000,0
139.407,1,1020000,1050000,0
139.838,1,1030000,1050000,0
141.062,1,1030000,1030000,0
141.428,1,1030000,1030000,0
143.259,1,1020000,1030000,0
144.049,1,1010000,1030000,0
144.49,1,1010000,1030000,0
144.995,1,1010000,1030000,0
145.957,1,1010000,1030000,0
146.792,1,980000,1040000,0
147.57399999999998,1,980000,1040000,0
148.869,1,990000,1040000,0
149.368,1,990000,1040000,0
150.32399999999998,1,990000,1040000,0
150.484,1,990000,1040000,0
151.56,1,990000,1010000,0
152.808,1,990000,1010000,0
153.039,1,990000,1010000,0
153.541,1,1010000,1010000,0
153.798,1,1010000,1010000,0
153.861,1,990000,1010000,0
154.061,1,980000,1010000,0
154.115,1,980000,1040000,0
154.267,1,980000,1020000,0
154.935,1,980000,1010000,0
157.539,1,1010000,1010000,0
159.858,1,990000,1010000,0
160.344,1,990000,1010000,0
160.40200000000002,1,990000,1000000,0
160.924,1,1000000,1000000,0
161.186,1,1000000,1010000,0
161.675,1,1000000,1030000,0
162.885,1,990000,1030000,0
163.05,1,980000,1030000,0
163.82299999999998,1,970000,1030000,0
164.109,1,960000,990000,0
164.34,1,960000,990000,0
164.4,1,970000,990000,0
166.635,1,960000,990000,0
166.84799999999998,1,950000,990000,0
167.02900000000002,1,950000,960000,0
167.801,1,950000,960000,0
167.84,1,950000,960000,0
169.037,1,950000,960000,0
169.18200000000002,1,950000,960000,0
169.447,1,950000,960000,0
169.456,1,930000,960000,0
169.675,1,930000,960000,0
169.825,1,940000,960000,0
170.44099999999997,1,940000,940000,0
171.882,1,940000,940000,0
174.18400000000003,1,930000,940000,0
174.78400000000002,1,910000,940000,0
175.695,1,910000,950000,0
175.78400000000002,1,910000,950000,0
176.13099999999997,1,880000,950000,0
177.771,1,910000,950000,0
179.34400000000002,1,910000,970000,0
179.62,1,910000,970000,0
179.82,1,910000,940000,0
180.171,1,910000,910000,0
180.97299999999998,1,880000,910000,0
181.03799999999998,1,880000,910000,0
181.771,1,880000,910000,0
181.924,1,880000,890000,0
182.388,1,880000,910000,0
183.68900000000002,1,870000,910000,0
183.792,1,890000,910000,0
184.9,1,890000,910000,0
185.21099999999998,1,890000,910000,0
185.24599999999998,1,900000,910000,0
185.385,1,890000,910000,0
185.65200000000002,1,890000,900000,0
186.055,1,870000,900000,0
187.31400000000002,1,870000,900000,0
187.59,1,870000,900000,0
187.667,1,870000,900000,0
187.669,1,870000,890000,0
188.016,1,870000,900000,0
188.02700000000002,1,870000,910000,0
188.093,1,870000,910000,0
188.102,1,870000,910000,0
188.24200000000002,1,870000,910000,0
189.27,1,870000,910000,0
190.112,1,900000,910000,0
190.227,1,910000,910000,0
190.516,1,910000,930000,0
191.065,1,910000,930000,0
191.951,1,930000,930000,0
192.16299999999998,1,930000,940000,0
192.93599999999998,1,910000,940000,0
193.483,1,930000,940000,0
196.139,1,930000,940000,0
197.46599999999998,1,930000,950000,0
197.863,1,940000,950000,0
198.75400000000002,1,940000,950000,0
200.627,1,940000,950000,0
202.128,1,940000,960000,0
202.31,1,930000,960000,0
202.59099999999998,1,920000,960000,0
203.82299999999998,1,920000,990000,0
204.054,1,910000,990000,0
205.63,1,910000,2147483647,0
205.72,1,910000,2147483647,0
206.127,1,910000,930000,0
206.423,1,920000,930000,0
206.86,1,920000,920000,0
209.918,1,910000,920000,0
210.972,1,920000,920000,0
211.227,1,900000,920000,0
211.24900000000002,1,910000,920000,0
212.112,1,910000,950000,0
212.331,1,910000,930000,0
212.53900000000002,1,920000,930000,0
212.636,1,920000,920000,0
215.638,1,910000,920000,0
215.953,1,910000,920000,0
216.36900000000003,1,900000,920000,0
216.44299999999998,1,900000,900000,0
216.46900000000002,1,900000,920000,0
217.97400000000002,1,900000,900000,0
219.65599999999998,1,890000,900000,0
219.905,1,890000,900000,0
223.797,1,890000,910000,0
224.018,1,890000,910000,0
224.61700000000002,1,890000,900000,0
225.01,1,890000,900000,0
226.141,1,890000,910000,0
226.31,1,890000,910000,0
