arrival_time,price
0.065,870000
0.371,890000
0.471,870000
0.758,880000
0.893,900000
0.926,870000
0.995,910000
1.096,910000
1.356,910000
1.895,910000
2.68,910000
2.797,910000
3.134,910000
3.27,900000
3.279,900000
3.801,890000
3.983,880000
4.103,880000
4.611,880000
4.673,880000
4.678,880000
5.279,890000
5.41,890000
5.614,890000
5.983,900000
6.161,900000
6.178,890000
7.669,900000
8.71,900000
8.779,900000
9.151,890000
9.349,900000
10.027,900000
10.25,900000
10.945,910000
10.963,910000
10.971,910000
10.977,910000
11.017,910000
11.382,920000
11.719,920000
11.738,920000
11.745,920000
12.074,920000
12.207,920000
12.321,930000
12.433,930000
12.47,930000
12.594,930000
12.863,950000
12.897,950000
12.912,960000
13.047,960000
13.142,960000
13.157,960000
13.193,970000
13.195,970000
13.239,980000
13.48,1000000
13.603,1010000
13.63,1010000
14.121,1020000
14.782,1020000
15.054,1020000
15.123,1020000
15.206,1020000
15.432,1020000
15.462,1020000
15.539,1030000
15.585,1030000
16.19,1040000
16.244,1040000
16.674,1040000
16.948,1030000
17.686,1030000
18.12,1030000
18.644,1030000
19.28,1020000
19.488,1030000
19.57,1020000
19.63,1030000
19.906,1030000
20.181,1020000
20.245,1020000
20.93,1030000
21.317,1030000
22.128,1030000
22.14,1030000
22.233,1030000
22.43,1030000
22.486,1020000
22.882,1020000
23.027,1020000
23.289,1030000
23.424,1030000
23.621,1030000
23.955,1030000
24.066,1030000
24.197,1030000
24.837,1040000
25.208,1040000
25.237,1040000
25.552,1030000
25.575,1040000
25.789,1050000
25.879,1030000
26.059,1050000
26.296,1030000
26.399,1050000
27.113,1050000
27.254,1050000
27.85,1040000
28.139,1050000
28.215,1050000
28.454,1050000
28.526,1050000
28.695,1040000
28.701,1040000
28.786,1040000
28.932,1050000
28.974,1040000
29.423,1040000
29.445,1050000
30.217,1050000
30.984,1050000
31.256,1050000
31.371,1050000
31.512,1050000
32.147,1050000
32.326,1050000
32.333,1040000
32.425,1050000
32.429,1050000
32.442,1050000
33.551,1050000
33.786,1040000
33.897,1040000
33.975,1030000
34.21,1050000
34.485,1030000
35.047,1030000
35.586,1030000
35.59,1040000
35.65,1050000
36.487,1050000
36.68,1050000
36.813,1040000
37.383,1040000
38.137,1040000
38.268,1040000
39.14,1040000
39.229,1040000
39.93,1030000
41.503,1040000
41.513,1040000
41.548,1040000
41.583,1050000
41.844,1040000
41.904,1040000
42.207,1040000
42.248,1050000
42.507,1040000
42.672,1040000
42.711,1050000
42.809,1040000
42.809,1040000
43.113,1050000
43.398,1040000
43.808,1050000
44.011,1040000
44.102,1040000
44.274,1040000
44.5,1040000
44.509,1040000
45.235,1040000
45.294,1040000
45.459,1040000
45.599,1040000
46.027,1040000
46.13,1040000
46.24,1040000
46.485,1030000
46.53,1050000
47.608,1050000
47.961,1050000
48.039,1050000
48.126,1040000
48.361,1030000
48.419,1030000
48.454,1030000
49.128,1030000
49.136,1030000
49.413,1030000
49.481,1040000
49.933,1030000
50.545,1030000
50.574,1030000
50.829,1030000
50.893,1030000
51.086,1040000
51.46,1020000
52.722,1030000
52.788,1020000
53.018,1030000
53.678,1030000
53.728,1030000
53.876,1030000
54.002,1030000
54.436,1030000
54.953,1030000
55.288,1030000
55.472,1030000
55.492,1030000
55.576,1030000
55.619,1030000
56.113,1030000
57.287,1030000
57.978,1020000
58.13,1020000
58.463,1020000
58.562,1020000
58.682,1010000
