arrival_time,price
0.126,980000
0.166,1080000
0.522,1000000
1.561,1020000
2.518,1010000
2.595,1030000
2.631,1030000
2.72,1030000
3.372,1010000
3.486,1030000
3.512,1030000
3.824,1010000
4.013,1030000
4.23,1030000
4.703,1020000
4.767,1020000
4.985,1020000
5.011,1030000
5.333,1010000
5.638,1030000
5.689,1040000
5.906,1010000
5.915,1020000
6.041,1040000
6.307,1040000
6.355,1020000
6.371,1020000
6.686,1030000
6.988,1040000
7.571,1030000
8.195,1030000
8.262,1030000
8.386,1040000
8.51,1040000
8.56,1030000
8.571,1030000
8.67,1030000
8.83,1040000
9.607,1030000
9.639,1020000
9.944,1030000
9.959,1030000
10.186,1020000
10.242,1020000
10.875,1040000
11.035,1030000
11.19,1020000
11.255,1020000
11.719,1030000
11.93,1040000
12.648,1040000
12.819,1040000
12.921,1040000
13.042,1040000
13.148,1040000
13.463,1030000
13.592,1030000
13.896,1040000
13.957,1050000
14.346,1030000
14.451,1030000
14.541,1030000
14.631,1030000
14.654,1030000
14.863,1030000
14.899,1020000
14.966,1020000
14.997,1020000
15.025,1020000
15.057,1020000
15.151,1010000
15.422,1010000
15.46,1010000
15.676,1010000
15.851,1010000
16.105,1000000
16.175,1000000
16.232,1000000
16.42,1000000
16.446,1000000
16.453,990000
16.513,990000
16.716,980000
16.729,980000
16.75,980000
16.804,980000
16.909,970000
17.065,970000
17.232,970000
17.321,970000
17.568,960000
17.573,960000
17.747,960000
17.796,970000
18.725,970000
18.759,970000
19.382,970000
19.501,960000
20.202,950000
20.43,950000
20.568,950000
20.618,960000
21.018,960000
21.396,970000
21.469,960000
21.534,960000
22.032,950000
22.223,950000
22.433,950000
22.597,940000
23.786,950000
23.881,940000
24.128,940000
25.418,950000
26.297,950000
26.516,950000
26.744,950000
27.109,940000
27.15,940000
27.42,940000
27.45,950000
27.726,940000
27.852,940000
27.936,950000
28.015,950000
28.015,950000
28.024,940000
28.124,950000
28.262,950000
28.764,950000
29.003,950000
29.127,950000
29.464,940000
29.66,940000
29.852,940000
29.949,940000
30.025,950000
30.28,940000
30.594,950000
30.991,950000
31.32,950000
31.346,960000
31.457,960000
31.594,960000
31.942,960000
32.413,960000
32.429,960000
32.701,970000
32.912,970000
32.996,960000
33.011,970000
33.127,970000
33.288,980000
33.345,980000
33.504,980000
33.637,980000
34.008,980000
34.073,990000
34.292,990000
34.37,990000
34.392,1000000
34.45,1010000
34.752,990000
35.152,1010000
35.464,1010000
35.717,1010000
35.841,1010000
36.323,1010000
36.467,1010000
36.682,1010000
36.991,1010000
37.145,1010000
37.334,1020000
37.536,1010000
37.928,1020000
38.025,1020000
38.123,1010000
39.292,1020000
39.475,1020000
39.705,1030000
39.751,1020000
39.951,1030000
40.775,1040000
41.344,1040000
41.474,1020000
41.511,1020000
41.606,1010000
41.68,1010000
41.694,1010000
41.747,1010000
41.834,1010000
42.374,1010000
42.454,1010000
42.48,1010000
