arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.085,1,560000,2147483647,0.0
0.09699999999999999,1,560000,620000,0.0
0.156,1,560000,2147483647,0.0
0.182,1,560000,650000,0.0
0.273,1,610000,650000,0.0
0.313,1,610000,640000,0.0
0.731,1,610000,630000,0.0
1.022,1,620000,630000,0.0
2.719,1,620000,640000,0.0
3.784,1,610000,640000,0.0
3.904,1,610000,630000,0.0
4.81,1,620000,630000,0.0
4.975,1,610000,630000,0.0
5.39,1,610000,640000,0.0
5.7620000000000005,1,620000,640000,0.0
6.678,1,630000,640000,0.0
7.072,1,620000,640000,0.0
7.896,1,620000,630000,0.0
8.195,1,620000,640000,0.0
8.538,1,610000,640000,0.0
9.559,1,610000,650000,0.0
11.062999999999999,1,610000,670000,0.0
11.065,1,610000,680000,0.0
11.638,1,610000,850000,0.0
11.732000000000001,1,610000,890000,0.0
11.747,1,870000,890000,0.0
11.845,1,880000,890000,0.0
12.51,1,880000,910000,0.0
12.550999999999998,1,870000,910000,0.0
12.661,1,890000,910000,0.0
13.117,1,890000,900000,0.0
15.210999999999999,1,880000,900000,0.0
15.822000000000001,1,890000,900000,0.0
15.919,1,880000,900000,0.0
17.701,1,880000,910000,0.0
18.322,1,890000,910000,0.0
18.529,1,880000,910000,0.0
18.831,1,890000,910000,0.0
18.893,1,890000,900000,0.0
19.362000000000002,1,880000,900000,0.0
19.509,1,880000,910000,0.0
19.930999999999997,1,900000,910000,0.0
20.407,1,880000,910000,0.0
21.855,1,870000,910000,0.0
22.301,1,860000,910000,0.0
22.615,1,860000,870000,0.0
23.09,1,850000,870000,0.0
24.463,1,830000,870000,0.0
25.178,1,850000,870000,0.0
25.791,1,850000,860000,0.0
25.84,1,850000,870000,0.0
26.051,1,830000,870000,0.0
26.136,1,860000,870000,0.0
26.199,1,830000,870000,0.0
26.646,1,830000,880000,0.0
27.129,1,830000,840000,0.0
27.394000000000002,1,830000,860000,0.0
27.409000000000002,1,830000,880000,0.0
27.464000000000002,1,850000,880000,0.0
27.480999999999998,1,830000,880000,0.0
27.906999999999996,1,830000,860000,0.0
28.076,1,820000,860000,0.0
28.101,1,820000,850000,0.0
28.641,1,820000,840000,0.0
28.75,1,820000,830000,0.0
30.141,1,820000,840000,0.0
31.197,1,820000,830000,0.0
31.6,1,820000,840000,0.0
33.416,1,820000,830000,0.0
34.515,1,820000,840000,0.0
34.946,1,830000,840000,0.0
35.012,1,820000,840000,0.0
35.122,1,810000,840000,0.0
35.451,1,820000,840000,0.0
35.586999999999996,1,830000,840000,0.0
37.191,1,830000,850000,0.0
37.743,1,840000,850000,0.0
38.355,1,830000,850000,0.0
38.400999999999996,1,830000,860000,0.0
38.433,1,840000,860000,0.0
40.414,1,840000,850000,0.0
40.523,1,830000,850000,0.0
40.905,1,830000,860000,0.0
41.163999999999994,1,830000,850000,0.0
41.56100000000001,1,820000,850000,0.0
41.562,1,820000,840000,0.0
41.769,1,820000,830000,0.0
43.763000000000005,1,820000,840000,0.0
44.306000000000004,1,830000,840000,0.0
50.551,1,830000,850000,0.0
52.172,1,840000,850000,0.0
52.222,1,830000,850000,0.0
52.556000000000004,1,840000,850000,0.0
53.585,1,830000,850000,0.0
53.665,1,840000,850000,0.0
55.016000000000005,1,820000,850000,0.0
55.672,1,830000,850000,0.0
55.726000000000006,1,840000,850000,0.0
55.813,1,830000,850000,0.0
56.715,1,830000,840000,0.0
58.744,1,820000,840000,0.0
58.821000000000005,1,820000,850000,0.0
60.49100000000001,1,830000,850000,0.0
60.74,1,830000,840000,0.0
61.538999999999994,1,830000,850000,0.0
62.155,1,830000,840000,0.0
62.617,1,820000,840000,0.0
62.75899999999999,1,820000,850000,0.0
63.044,1,830000,850000,0.0
63.583,1,820000,850000,0.0
64.316,1,830000,850000,0.0
65.821,1,820000,850000,0.0
66.006,1,820000,830000,0.0
66.46300000000001,1,810000,830000,0.0
66.681,1,810000,850000,0.0
66.717,1,810000,820000,0.0
67.706,1,810000,840000,0.0
68.547,1,800000,840000,0.0
69.255,1,800000,830000,0.0
69.53399999999999,1,810000,830000,0.0
69.592,1,800000,830000,0.0
69.964,1,800000,810000,0.0
70.47,1,800000,830000,0.0
70.783,1,800000,810000,0.0
71.285,1,800000,830000,0.0
71.92,1,800000,820000,0.0
72.083,1,800000,830000,0.0
72.328,1,800000,840000,0.0
72.468,1,820000,840000,0.0
72.836,1,820000,870000,0.0
72.877,1,850000,870000,0.0
72.91,1,860000,870000,0.0
72.923,1,850000,870000,0.0
72.952,1,820000,870000,0.0
73.797,1,860000,870000,0.0
74.646,1,830000,870000,0.0
74.66199999999999,1,840000,870000,0.0
75.577,1,840000,880000,0.0
75.675,1,860000,880000,0.0
76.259,1,850000,880000,0.0
76.56,1,870000,880000,0.0
77.23,1,850000,880000,0.0
77.541,1,850000,870000,0.0
77.917,1,860000,870000,0.0
78.051,1,860000,880000,0.0
78.155,1,870000,880000,0.0
78.90899999999999,1,860000,880000,0.0
79.882,1,860000,890000,0.0
80.469,1,860000,870000,0.0
81.068,1,850000,870000,0.0
81.446,1,860000,870000,0.0
81.50399999999999,1,860000,880000,0.0
82.264,1,850000,880000,0.0
82.368,1,860000,880000,0.0
83.22200000000001,1,860000,870000,0.0
83.65100000000001,1,850000,870000,0.0
84.43,1,850000,880000,0.0
84.611,1,850000,870000,0.0
84.616,1,860000,870000,0.0
84.79700000000001,1,860000,880000,0.0
85.76,1,850000,880000,0.0
86.354,1,850000,890000,0.0
87.154,1,870000,890000,0.0
87.428,1,870000,880000,0.0
87.816,1,850000,880000,0.0
87.965,1,860000,880000,0.0
88.17299999999999,1,860000,870000,0.0
88.226,1,860000,880000,0.0
88.402,1,860000,890000,0.0
88.501,1,860000,870000,0.0
88.57,1,860000,890000,0.0
88.823,1,870000,890000,0.0
89.277,1,860000,890000,0.0
89.505,1,870000,890000,0.0
89.829,1,870000,880000,0.0
90.135,1,860000,880000,0.0
90.24600000000001,1,870000,880000,0.0
93.089,1,860000,880000,0.0
93.242,1,870000,880000,0.0
93.387,1,870000,890000,0.0
93.807,1,860000,890000,0.0
93.868,1,860000,880000,0.0
94.926,1,850000,880000,0.0
95.17299999999999,1,840000,880000,0.0
95.311,1,840000,860000,0.0
96.075,1,850000,860000,0.0
96.25299999999999,1,840000,860000,0.0
96.27600000000001,1,850000,860000,0.0
96.42,1,840000,860000,0.0
96.491,1,840000,880000,0.0
96.92200000000001,1,850000,880000,0.0
97.04700000000001,1,850000,860000,0.0
97.88799999999999,1,840000,860000,0.0
98.51700000000001,1,850000,860000,0.0
100.53399999999999,1,850000,870000,0.0
101.084,1,850000,860000,0.0
101.4,1,840000,860000,0.0
101.64299999999999,1,840000,870000,0.0
101.744,1,840000,850000,0.0
102.00200000000001,1,840000,870000,0.0
102.316,1,860000,870000,0.0
