arrival_time,price
0.283,1030000
0.683,1060000
0.884,1070000
1.067,1060000
1.297,1060000
1.82,1060000
1.917,1060000
1.956,1060000
2.347,1060000
2.799,1060000
2.835,1060000
2.886,1060000
3.135,1070000
3.163,1060000
3.458,1070000
3.933,1060000
4.184,1060000
4.227,1070000
4.241,1060000
4.331,1050000
4.805,1060000
5.249,1070000
5.413,1050000
5.634,1050000
5.826,1060000
5.968,1060000
6.374,1060000
6.691,1070000
6.744,1070000
6.996,1070000
7.36,1060000
7.848,1060000
8.501,1060000
8.561,1060000
8.574,1060000
8.62,1060000
8.637,1070000
8.648,1060000
9.261,1070000
9.282,1070000
9.377,1080000
9.416,1070000
9.711,1070000
9.873,1070000
9.925,1060000
10.451,1070000
10.683,1060000
11.278,1070000
11.508,1070000
11.827,1070000
12.074,1080000
12.176,1070000
12.278,1070000
12.856,1070000
13.565,1070000
13.862,1070000
13.93,1080000
14.107,1080000
14.324,1080000
14.781,1080000
14.973,1080000
15.111,1080000
15.709,1090000
16.188,1090000
16.48,1090000
16.768,1080000
16.931,1090000
17.04,1090000
17.174,1090000
17.27,1090000
17.311,1080000
17.369,1090000
17.848,1100000
18.028,1100000
18.346,1090000
18.402,1090000
18.45,1100000
18.497,1100000
18.625,1100000
18.922,1100000
18.965,1100000
18.998,1100000
19.988,1090000
20.441,1090000
20.817,1090000
21.138,1090000
21.262,1090000
21.561,1090000
21.598,1090000
21.675,1090000
22.311,1100000
23.592,1100000
23.653,1090000
23.696,1100000
24.009,1100000
24.024,1100000
24.101,1100000
24.149,1100000
24.153,1100000
24.198,1100000
24.503,1100000
24.919,1090000
24.924,1100000
25.131,1090000
25.177,1090000
25.354,1110000
25.559,1100000
25.938,1090000
26.304,1100000
26.308,1100000
26.83,1090000
27.067,1090000
27.225,1100000
27.275,1110000
28.375,1090000
28.751,1100000
28.774,1090000
28.852,1100000
29.475,1110000
29.831,1110000
30.186,1110000
30.492,1100000
30.558,1100000
30.654,1110000
30.827,1100000
30.902,1100000
31.226,1110000
31.416,1100000
31.7,1090000
32.083,1110000
32.48,1110000
32.595,1100000
32.962,1110000
32.985,1100000
33.113,1110000
33.453,1100000
33.536,1090000
33.884,1100000
34.032,1090000
34.69,1100000
34.713,1100000
34.957,1090000
35.338,1090000
35.476,1090000
35.777,1090000
35.986,1090000
36.135,1090000
36.146,1100000
36.165,1100000
36.474,1090000
36.576,1100000
36.897,1100000
36.991,1100000
37.149,1100000
37.748,1100000
37.881,1100000
37.972,1100000
38.093,1110000
38.355,1110000
38.435,1110000
38.632,1110000
38.646,1110000
39.096,1100000
39.135,1100000
39.602,1110000
39.853,1110000
40.174,1100000
40.198,1100000
40.276,1100000
41.167,1110000
41.312,1110000
41.838,1110000
41.969,1100000
42.115,1100000
42.272,1100000
42.814,1100000
42.982,1100000
43.504,1100000
43.685,1090000
43.782,1090000
43.954,1090000
44.022,1090000
44.209,1090000
45.32,1090000
45.341,1080000
45.349,1080000
45.682,1070000
45.688,1070000
45.824,1080000
46.024,1060000
46.428,1080000
47.608,1060000
48.179,1060000
48.555,1060000
48.628,1060000
49.181,1060000
49.906,1060000
50.209,1060000
50.216,1060000
50.522,1060000
50.695,1060000
50.837,1060000
50.921,1060000
51.054,1070000
51.299,1060000
51.425,1070000
51.753,1070000
51.885,1070000
51.911,1070000
52.431,1060000
52.491,1050000
53.017,1060000
53.155,1050000
53.709,1050000
53.714,1050000
53.72,1050000
53.729,1050000
53.815,1050000
54.139,1050000
54.159,1060000
54.217,1050000
54.554,1060000
55.007,1050000
55.142,1050000
55.299,1040000
55.559,1050000
55.714,1050000
55.88,1040000
55.938,1040000
56.098,1040000
56.237,1050000
56.358,1040000
56.425,1040000
56.472,1050000
56.643,1050000
56.831,1050000
56.908,1040000
57.356,1030000
57.454,1030000
57.726,1030000
57.782,1040000
58.323,1030000
58.427,1030000
59.13,1040000
59.31,1040000
60.025,1030000
60.078,1030000
60.2,1030000
60.234,1030000
60.315,1030000
60.393,1030000
60.394,1020000
60.453,1020000
60.687,1020000
60.922,1020000
61.165,1020000
61.285,1020000
61.317,1020000
61.4,1020000
61.473,1010000
61.787,1010000
62.048,1010000
62.539,1010000
62.756,1010000
63.409,1010000
63.752,1010000
63.93,1010000
64.138,1000000
64.163,1000000
65.09,1010000
65.128,1000000
65.353,1010000
65.514,990000
65.626,990000
65.747,990000
65.812,1010000
65.942,990000
66.289,1010000
66.344,990000
66.549,990000
66.603,990000
66.897,1010000
67.33,1010000
67.5,990000
67.634,1000000
68.04,1000000
68.326,1000000
68.792,1000000
68.893,1010000
68.936,1010000
69.38,1010000
70.531,1020000
70.741,1020000
71.056,1020000
71.753,1020000
71.823,1020000
71.859,1020000
72.058,1020000
72.121,1020000
72.294,1030000
72.412,1030000
72.547,1030000
72.737,1030000
72.839,1030000
73.74,1020000
74.186,1030000
74.481,1030000
74.592,1030000
74.839,1030000
74.869,1030000
75.461,1030000
75.791,1040000
75.811,1040000
76.191,1030000
76.599,1030000
76.695,1040000
76.894,1020000
77.407,1020000
77.645,1020000
77.819,1030000
77.964,1030000
78.051,1040000
78.167,1040000
78.173,1030000
78.352,1040000
78.443,1040000
78.619,1040000
78.962,1040000
79.183,1040000
79.605,1050000
79.803,1040000
79.978,1040000
79.983,1040000
80.158,1050000
80.951,1050000
81.293,1050000
81.337,1050000
81.57,1050000
81.596,1050000
81.945,1060000
81.961,1060000
82.078,1060000
82.281,1050000
82.369,1050000
82.604,1060000
82.657,1060000
83.146,1060000
83.218,1060000
83.275,1060000
83.372,1060000
83.459,1060000
83.63,1060000
83.712,1060000
83.809,1060000
84.583,1070000
84.648,1070000
84.981,1070000
85.03,1070000
85.076,1080000
85.095,1080000
85.545,1090000
86.458,1090000
86.715,1080000
87.384,1080000
87.453,1090000
87.666,1090000
87.667,1090000
87.854,1090000
88.035,1090000
88.241,1090000
89.1,1090000
89.503,1090000
89.636,1090000
89.692,1090000
90.274,1090000
90.598,1090000
90.683,1090000
90.951,1090000
91.319,1090000
91.684,1090000
91.724,1090000
91.791,1090000
92.659,1080000
92.926,1080000
92.949,1080000
92.989,1080000
93.03,1080000
94.036,1090000
94.33,1080000
94.98,1080000
95.172,1080000
95.289,1090000
95.75,1090000
95.784,1080000
96.309,1090000
96.763,1090000
96.836,1090000
97.028,1080000
97.267,1080000
97.641,1080000
97.652,1080000
98.216,1080000
98.819,1090000
98.999,1090000
99.885,1090000
100.024,1090000
100.172,1080000
100.245,1090000
100.652,1080000
100.878,1080000
101.152,1080000
101.41,1090000
101.568,1090000
101.668,1090000
101.967,1090000
102.136,1090000
102.402,1090000
102.536,1080000
102.543,1090000
102.847,1100000
103.044,1070000
103.125,1100000
103.906,1090000
104.253,1100000
104.3,1090000
104.332,1100000
104.752,1100000
105.014,1090000
105.163,1080000
105.546,1090000
106.015,1080000
106.124,1080000
106.207,1080000
106.275,1090000
106.56,1080000
106.938,1080000
107.096,1080000
107.121,1080000
107.123,1080000
107.672,1080000
107.986,1080000
108.078,1080000
108.22,1090000
108.572,1080000
108.663,1080000
108.664,1090000
109.027,1080000
109.075,1080000
109.104,1080000
109.628,1080000
109.629,1080000
110.181,1070000
110.438,1070000
110.446,1070000
110.653,1070000
111.008,1070000
111.294,1070000
112.019,1070000
112.599,1070000
113.034,1060000
113.753,1060000
114.159,1060000
114.513,1060000
114.667,1060000
114.809,1060000
114.874,1060000
115.15,1060000
115.458,1060000
115.517,1070000
115.613,1070000
115.621,1070000
116.715,1070000
117.035,1070000
117.129,1070000
117.736,1070000
117.879,1070000
117.925,1070000
118.369,1080000
118.373,1090000
119.455,1090000
120.025,1080000
120.101,1080000
120.429,1080000
120.752,1080000
120.785,1090000
121.378,1090000
121.522,1090000
121.58,1090000
121.835,1080000
122.099,1090000
122.49,1100000
122.927,1080000
122.934,1080000
122.949,1090000
123.457,1080000
123.558,1090000
123.687,1090000
123.779,1090000
124.093,1090000
124.133,1090000
124.295,1090000
124.566,1090000
124.658,1090000
124.724,1100000
124.869,1080000
125.037,1080000
125.425,1080000
125.457,1080000
125.691,1080000
125.694,1080000
125.933,1090000
126.499,1090000
126.646,1080000
126.947,1090000
127.085,1090000
127.425,1080000
127.569,1100000
127.812,1100000
128.302,1100000
128.54,1100000
128.604,1090000
128.809,1080000
129.02,1090000
129.539,1100000
129.747,1090000
129.754,1080000
130.649,1090000
131.027,1090000
131.109,1090000
131.625,1080000
131.692,1090000
132.211,1080000
132.294,1080000
132.526,1080000
132.621,1090000
132.635,1090000
132.677,1080000
133.377,1090000
133.71,1090000
133.731,1090000
133.781,1080000
134.218,1090000
134.623,1090000
135.118,1090000
135.606,1090000
135.624,1090000
135.653,1080000
135.72,1080000
136.043,1080000
136.095,1070000
136.737,1080000
137.035,1070000
137.054,1070000
137.566,1070000
138.109,1070000
138.355,1080000
138.508,1080000
138.587,1070000
139.388,1090000
139.395,1090000
139.469,1090000
139.633,1090000
139.73,1060000
139.992,1080000
140.231,1080000
140.483,1090000
140.647,1070000
140.686,1070000
140.709,1060000
141.396,1090000
141.936,1090000
142.24,1070000
142.336,1080000
