arrival_time,price
2.563,460000
3.553,460000
5.572,440000
5.858,440000
6.243,450000
7.009,460000
7.707,460000
8.068,480000
8.392,960000
8.52,970000
9.521,970000
14.378,980000
18.386,980000
20.417,960000
23.042,1000000
23.671,1000000
28.165,1040000
30.775,1010000
33.824,1010000
34.028,1000000
34.522,1000000
35.013,1000000
36.856,850000
39.17,850000
39.675,890000
41.154,900000
43.917,900000
44.879,920000
45.142,920000
48.508,910000
49.025,910000
51.129,910000
54.671,930000
54.987,940000
55.162,920000
55.168,940000
56.327,930000
58.271,950000
59.573,980000
66.44,950000
67.143,960000
71.209,950000
73.153,950000
79.095,940000
84.402,890000
86.92,730000
92.125,710000
92.685,750000
92.958,830000
97.142,830000
97.7,830000
97.84,830000
97.868,840000
98.008,850000
100.221,880000
102.743,940000
104.017,960000
105.991,940000
111.896,940000
112.871,950000
113.432,950000
123.583,960000
125.184,930000
125.856,930000
125.918,920000
127.835,900000
128.096,900000
130.082,900000
133.222,900000
133.31,910000
133.542,910000
133.571,910000
136.454,970000
136.627,980000
141.796,980000
141.897,970000
141.977,960000
146.103,840000
148.278,860000
151.115,850000
151.269,850000
151.832,850000
152.165,850000
152.438,810000
152.869,800000
154.627,770000
154.806,760000
155.43,720000
156.003,720000
157.035,700000
157.254,690000
159.515,650000
160.029,650000
160.292,690000
162.058,700000
165.174,700000
165.882,700000
166.244,670000
168.564,630000
170.892,620000
174.959,650000
175.206,650000
176.954,640000
178.419,630000
178.689,620000
179.546,610000
181.032,600000
182.621,590000
182.935,580000
184.388,570000
184.573,550000
184.812,540000
186.814,530000
190.271,520000
190.931,520000
193.292,520000
193.592,500000
195.619,520000
198.489,510000
199.607,500000
201.798,490000
206.869,500000
209.326,470000
220.195,520000
224.838,510000
225.714,530000
226.988,530000
227.103,570000
228.57,600000
229.316,580000
229.549,590000
231.155,600000
237.851,450000
