arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.013999999999999999,1,0,1070000,0.0
0.18,1,1030000,1070000,0.0
0.20600000000000002,1,1030000,1050000,0.0
0.8009999999999999,1,1030000,1060000,0.0
0.83,1,1050000,1060000,0.0
1.193,1,1040000,1060000,0.0
1.453,1,1050000,1060000,0.0
1.6469999999999998,1,1040000,1060000,0.0
3.397,1,1040000,1050000,0.0
3.5239999999999996,1,1040000,1060000,0.0
3.9539999999999997,1,1030000,1060000,0.0
4.4639999999999995,1,1010000,1060000,0.0
4.546,1,1000000,1060000,0.0
4.553999999999999,1,1000000,1010000,0.0
4.995,1,990000,1010000,0.0
5.306,1,1000000,1010000,0.0
5.649,1,990000,1010000,0.0
6.7410000000000005,1,990000,1000000,0.0
6.831,1,990000,1010000,0.0
7.268,1,970000,1010000,0.0
7.774,1,980000,1010000,0.0
7.872000000000001,1,1000000,1010000,0.0
7.928999999999999,1,980000,1010000,0.0
7.9479999999999995,1,980000,1000000,0.0
8.243,1,980000,990000,0.0
8.606,1,980000,1000000,0.0
8.691,1,980000,1010000,0.0
9.145,1,970000,1010000,0.0
9.516,1,970000,990000,0.0
10.444,1,980000,990000,0.0
15.117,1,980000,1000000,0.0
15.398,1,980000,990000,0.0
16.401,1,980000,1000000,0.0
16.432000000000002,1,980000,1010000,0.0
16.567999999999998,1,980000,990000,0.0
16.802,1,980000,1000000,0.0
18.272000000000002,1,980000,1010000,0.0
18.284000000000002,1,980000,1000000,0.0
18.526,1,960000,1000000,0.0
18.929000000000002,1,960000,990000,0.0
19.055,1,970000,990000,0.0
19.61,1,970000,980000,0.0
20.225,1,970000,990000,0.0
20.93,1,970000,1000000,0.0
20.95,1,960000,1000000,0.0
21.166,1,960000,1010000,0.0
21.253,1,980000,1010000,0.0
22.04,1,980000,1020000,0.0
22.259,1,1010000,1020000,0.0
23.075,1,1010000,1030000,0.0
23.508000000000003,1,1010000,1040000,0.0
23.55,1,1010000,1050000,0.0
23.623,1,1010000,1040000,0.0
23.636999999999997,1,1010000,1050000,0.0
23.768,1,1010000,1020000,0.0
24.072,1,1010000,1050000,0.0
24.854,1,1040000,1050000,0.0
25.659000000000002,1,1020000,1050000,0.0
25.859,1,1010000,1050000,0.0
26.476,1,1010000,1020000,0.0
26.52,1,1010000,1050000,0.0
26.565,1,1010000,1020000,0.0
26.688000000000002,1,1010000,1050000,0.0
26.77,1,1010000,1040000,0.0
26.883000000000003,1,1010000,1020000,0.0
27.379,1,1010000,1040000,0.0
27.445,1,1010000,1050000,0.0
28.108,1,1010000,1040000,0.0
28.3,1,1000000,1040000,0.0
28.334,1,1010000,1040000,0.0
28.669,1,1010000,1050000,0.0
29.034000000000002,1,1000000,1050000,0.0
29.061999999999998,1,1040000,1050000,0.0
29.364,1,1030000,1050000,0.0
30.348000000000003,1,1020000,1050000,0.0
30.445999999999998,1,1020000,1040000,0.0
30.531999999999996,1,1020000,1030000,0.0
30.568,1,1020000,1040000,0.0
30.658,1,1000000,1040000,0.0
30.694000000000003,1,1020000,1040000,0.0
30.796999999999997,1,1020000,1050000,0.0
30.914,1,1030000,1050000,0.0
31.003,1,1030000,1040000,0.0
32.384,1,1020000,1040000,0.0
32.667,1,1020000,1050000,0.0
32.81,1,1020000,1030000,0.0
33.09,1,1020000,1050000,0.0
33.234,1,1040000,1050000,0.0
36.759,1,1030000,1050000,0.0
37.36,1,1040000,1050000,0.0
37.604,1,1030000,1050000,0.0
37.676,1,1040000,1050000,0.0
38.179,1,1040000,1060000,0.0
38.39,1,1030000,1060000,0.0
39.229,1,1030000,1050000,0.0
39.244,1,1030000,1060000,0.0
40.13,1,1040000,1060000,0.0
40.171,1,1040000,1050000,0.0
40.493,1,1030000,1050000,0.0
40.52,1,1040000,1050000,0.0
40.632,1,1030000,1050000,0.0
40.983000000000004,1,1030000,1060000,0.0
41.494,1,1040000,1060000,0.0
42.143,1,1050000,1060000,0.0
42.618,1,1040000,1060000,0.0
43.262,1,1030000,1060000,0.0
44.492,1,1030000,1050000,0.0
44.803999999999995,1,1030000,1040000,0.0
44.853,1,1030000,1050000,0.0
45.126999999999995,1,1030000,1040000,0.0
45.556999999999995,1,1030000,1050000,0.0
45.99,1,1030000,1060000,0.0
46.066,1,1050000,1060000,0.0
46.145,1,1030000,1060000,0.0
46.196999999999996,1,1040000,1060000,0.0
46.463,1,1030000,1060000,0.0
46.516000000000005,1,1030000,1050000,0.0
46.74,1,1030000,1060000,0.0
47.088,1,1020000,1060000,0.0
47.188,1,1020000,1030000,0.0
47.263000000000005,1,1020000,1060000,0.0
47.55,1,1040000,1060000,0.0
48.117,1,1020000,1060000,0.0
48.225,1,1050000,1060000,0.0
48.667,1,1030000,1060000,0.0
48.809,1,1030000,1070000,0.0
48.853,1,1030000,1050000,0.0
