arrival_time,price
1.303,1410000
3.148,1420000
5.332,1070000
6.064,1170000
7.264,1210000
7.992,1160000
14.073,1200000
14.483,1190000
19.248,1190000
20.798,1180000
23.065,1180000
26.007,1180000
26.968,1170000
28.218,1150000
28.336,1150000
33.483,1220000
36.705,1230000
38.407,1230000
43.622,1260000
44.217,1270000
44.466,1280000
45.602,1280000
45.991,1300000
46.048,1310000
47.289,1360000
52.226,1390000
52.543,1390000
52.655,1370000
52.973,1380000
54.02,1400000
54.4,1400000
55.71,1370000
57.975,1370000
58.254,1370000
59.814,1370000
61.554,1370000
64.581,1360000
65.197,1370000
66.829,1380000
69.635,1380000
72.468,1370000
74.445,1410000
84.311,1410000
84.7,1460000
87.103,1470000
92.178,1480000
93.1,1490000
94.143,1490000
98.586,1480000
99.388,1490000
101.354,1480000
101.805,1480000
102.027,1480000
102.248,1470000
102.778,1460000
104.346,1470000
105.648,1460000
108.03,1430000
110.159,1460000
112.351,1440000
113.863,1400000
116.948,1430000
117.74,1410000
117.823,1400000
120.029,1380000
127.511,1360000
129.052,1370000
129.222,1340000
130.056,1370000
130.626,1370000
131.03,1350000
138.021,1350000
139.468,1350000
142.373,1360000
143.013,1350000
145.513,1350000
149.916,1350000
154.142,1330000
155.0,1320000
157.614,1330000
159.381,1330000
160.797,1330000
161.23,1330000
161.85,1330000
166.834,1310000
168.081,1320000
169.369,1340000
174.409,1340000
174.819,1330000
176.296,1320000
177.827,1290000
181.208,1280000
182.219,1280000
182.672,1270000
182.754,1280000
183.206,1290000
183.626,1270000
184.163,1290000
185.87,1280000
187.603,1260000
188.039,1260000
188.441,1280000
189.791,1280000
190.499,1290000
191.41,1290000
194.2,1290000
198.067,1280000
199.675,1280000
203.244,1290000
208.527,1310000
208.951,1340000
209.143,1380000
210.497,1410000
210.665,1430000
213.729,1420000
214.034,1420000
215.103,1420000
216.796,1410000
217.296,1410000
218.881,1300000
222.239,1320000
227.629,1310000
228.578,1330000
229.609,1380000
232.508,1400000
234.396,1400000
236.558,1400000
