arrival_time,price
2.57,590000
5.71,620000
5.939,650000
8.189,880000
8.754,920000
9.793,880000
9.848,890000
12.879,870000
14.442,840000
17.802,840000
19.231,850000
21.141,860000
24.231,850000
31.341,840000
32.266,830000
34.999,830000
35.03,830000
37.884,830000
38.668,830000
39.445,840000
41.704,820000
42.862,800000
45.495,730000
47.608,720000
54.442,710000
57.546,700000
58.156,720000
61.229,690000
61.645,680000
63.025,670000
63.231,630000
63.45,510000
64.016,490000
64.609,470000
68.342,450000
70.064,450000
71.275,450000
79.186,480000
79.275,480000
79.44,480000
79.448,480000
80.016,470000
85.846,400000
86.449,400000
87.832,370000
89.397,410000
95.615,390000
95.647,390000
96.158,380000
96.808,380000
97.008,380000
97.973,410000
100.506,400000
103.836,420000
103.854,420000
107.684,430000
108.368,470000
109.148,470000
110.38,490000
117.335,500000
117.824,490000
120.649,470000
125.22,490000
128.096,490000
130.611,500000
132.868,500000
135.886,500000
138.201,510000
141.686,510000
143.898,540000
146.657,570000
146.703,570000
147.298,540000
149.961,570000
151.889,540000
152.064,540000
156.432,530000
157.808,520000
159.464,510000
159.853,510000
160.548,510000
160.552,510000
163.365,510000
166.91,470000
171.307,490000
174.62,450000
176.831,440000
179.231,440000
183.077,410000
185.734,420000
186.071,410000
188.332,420000
192.989,390000
195.446,390000
199.207,400000
200.029,410000
208.069,440000
209.119,440000
210.853,410000
215.658,470000
215.702,470000
222.091,470000
223.756,520000
224.775,530000
227.073,540000
227.57,570000
229.503,580000
232.57,590000
235.658,620000
236.82,600000
