arrival_time,price
2.857,1240000
3.503,1230000
4.444,1220000
4.608,1200000
4.912,1190000
5.619,1190000
11.009,1050000
12.504,1060000
22.791,1030000
23.908,1030000
24.707,1040000
24.871,1050000
25.872,1050000
28.998,1110000
29.564,1090000
30.761,1130000
31.4,1140000
32.01,1170000
33.237,1170000
33.323,1250000
35.937,1230000
36.729,1260000
37.55,1270000
38.593,1300000
38.945,1330000
40.699,1360000
42.318,1430000
43.459,1460000
51.456,1460000
54.326,1410000
55.546,1460000
55.818,1460000
56.933,1470000
59.962,1490000
62.437,1520000
64.612,1530000
67.414,1530000
68.046,1520000
70.342,1550000
70.952,1500000
71.973,1540000
73.187,1530000
75.653,1530000
78.284,1520000
83.857,1490000
84.458,1480000
86.691,1500000
88.474,1500000
89.68,1470000
91.959,1400000
95.958,1370000
98.901,1380000
103.169,1380000
107.339,1390000
109.883,1360000
113.569,1350000
115.122,1370000
115.339,1370000
115.392,1380000
116.37,1420000
118.193,1440000
120.403,1430000
124.351,1430000
126.909,1390000
127.354,1320000
128.125,1320000
128.582,1310000
129.908,1300000
130.924,1290000
131.14,1270000
131.911,1280000
132.021,1270000
132.186,1260000
134.194,1260000
135.295,1260000
136.666,1270000
138.887,1230000
140.132,1240000
142.372,1260000
144.064,1250000
145.645,1260000
147.762,1250000
151.842,1240000
158.255,1260000
159.886,1270000
162.781,1280000
163.651,1270000
164.895,1240000
165.309,1230000
165.791,1230000
166.538,1220000
167.283,1220000
169.232,1230000
170.445,1210000
172.691,1210000
176.761,1210000
176.863,1230000
177.149,1330000
179.036,1320000
179.461,1340000
180.251,1320000
184.414,1330000
184.739,1300000
185.889,1360000
191.28,1320000
192.614,1310000
193.282,1310000
193.29,1290000
193.576,1280000
196.474,1280000
196.952,1260000
200.615,1240000
206.285,1240000
206.89,1240000
208.108,1240000
209.671,1240000
210.457,1250000
213.684,1250000
214.029,1250000
218.293,1250000
218.44,1230000
220.829,1270000
221.509,1280000
222.133,1250000
226.744,1270000
233.259,1240000
233.621,1270000
234.199,1230000
235.137,1230000
236.45,1240000
239.77,1250000
