arrival_time,price
2.837,1170000
4.83,1170000
5.298,1160000
5.647,1180000
6.778,1180000
6.944,1190000
7.786,1170000
8.883,1170000
11.641,1150000
12.775,1110000
14.337,810000
18.084,790000
22.209,790000
23.847,810000
27.731,820000
36.277,810000
36.671,820000
37.041,830000
39.935,850000
41.207,840000
41.466,870000
44.956,840000
46.008,850000
48.416,870000
50.956,840000
51.102,830000
51.165,820000
51.867,880000
52.371,880000
55.398,840000
55.463,840000
56.454,840000
57.611,840000
58.246,830000
61.296,810000
61.381,850000
62.482,950000
64.843,1050000
65.456,1050000
66.67,990000
69.041,1070000
73.76,1050000
81.751,1070000
82.587,1060000
84.275,1060000
84.824,1060000
84.889,1070000
87.799,1050000
90.886,1060000
93.281,1070000
95.08,1070000
98.769,1080000
98.969,1090000
104.372,1100000
105.098,1090000
107.278,1090000
107.87,1090000
109.711,1070000
111.599,1050000
111.689,1050000
112.052,1060000
112.762,1040000
115.91,1030000
116.549,1050000
118.91,1080000
121.108,1070000
126.073,1050000
126.092,1010000
126.646,980000
127.644,950000
129.239,960000
129.821,950000
135.202,970000
136.129,950000
136.4,930000
137.322,910000
137.777,840000
143.365,860000
144.7,860000
147.235,860000
152.346,860000
155.281,860000
157.201,860000
157.21,870000
158.973,850000
160.076,870000
162.626,880000
163.627,890000
163.901,890000
164.972,900000
165.339,890000
168.19,900000
171.589,910000
172.641,910000
173.652,880000
173.894,910000
179.579,900000
181.939,860000
181.994,890000
183.033,910000
184.263,920000
186.485,890000
188.477,900000
189.426,890000
189.674,890000
192.971,950000
194.709,980000
196.114,980000
196.336,1030000
198.008,1040000
198.405,1040000
199.69,1050000
199.98,1050000
200.047,1060000
201.255,1060000
201.256,1060000
202.844,1090000
203.49,1130000
207.597,1150000
210.441,1140000
210.99,1150000
212.201,1160000
213.28,1170000
214.464,1220000
217.477,1240000
218.62,1290000
220.871,1280000
223.784,1300000
224.599,1290000
226.858,1310000
227.699,1300000
231.793,1320000
231.919,1310000
232.36,1310000
232.444,1290000
233.816,1270000
234.063,1270000
234.224,1190000
234.942,1180000
