arrival_time,price
0.748,420000
0.932,440000
4.545,1010000
5.091,1010000
6.798,1030000
9.086,1090000
12.09,1080000
12.393,1100000
19.094,1080000
19.662,1080000
21.161,1090000
24.302,1090000
29.62,1100000
30.358,1110000
33.382,1140000
34.302,1130000
34.678,1130000
35.522,1120000
36.209,1120000
36.306,1040000
37.166,1030000
37.597,1090000
39.442,1120000
40.311,1130000
44.045,1150000
49.172,1160000
50.693,1160000
53.933,1160000
54.713,1160000
59.472,1150000
61.47,1150000
62.433,1160000
66.919,1170000
68.123,1170000
69.36,1200000
70.125,1210000
70.524,1200000
71.965,1210000
74.403,1220000
76.04,1210000
76.563,1210000
78.309,1220000
79.857,1210000
81.727,1200000
82.571,1210000
85.284,1200000
85.715,1210000
87.794,1210000
91.976,1190000
92.85,1190000
92.98,1210000
95.022,1210000
100.823,1220000
102.967,1220000
112.961,1200000
113.011,1190000
115.636,1210000
116.133,1210000
118.244,1210000
118.445,1230000
120.987,1240000
121.885,1240000
124.93,1250000
125.935,1210000
128.326,1150000
128.389,1120000
128.69,1120000
128.944,1110000
129.681,980000
130.095,980000
131.673,970000
132.593,930000
132.851,920000
133.213,910000
139.865,860000
140.529,860000
143.083,880000
148.427,860000
149.438,700000
150.33,700000
152.294,700000
154.063,700000
157.77,710000
159.656,710000
166.416,700000
166.643,710000
169.653,710000
171.7,710000
172.036,710000
178.133,690000
178.153,680000
178.592,660000
178.712,650000
180.912,500000
182.936,550000
183.649,520000
184.929,510000
184.934,490000
185.254,490000
185.507,460000
185.602,450000
190.995,450000
191.598,440000
195.973,440000
196.051,450000
196.839,440000
198.296,440000
199.523,440000
200.475,440000
204.47,430000
210.232,420000
211.248,420000
213.819,430000
214.947,420000
217.241,430000
219.585,460000
221.607,430000
222.077,430000
222.261,420000
226.145,420000
228.007,420000
229.77,410000
230.81,400000
231.796,400000
234.156,390000
236.302,400000
238.128,410000
238.511,420000
