arrival_time,price
0.233,1200000
2.373,1200000
2.485,1190000
3.192,1160000
3.206,1100000
4.83,1100000
5.302,950000
6.778,1040000
6.944,1000000
7.538,990000
8.883,990000
12.405,980000
18.084,1000000
22.209,1000000
23.847,1020000
26.647,1060000
27.731,1070000
35.468,1060000
36.539,1050000
36.671,1070000
39.935,1050000
41.207,1050000
41.466,1080000
44.956,1050000
46.008,1050000
47.874,1070000
50.956,1050000
51.102,1040000
51.165,1020000
51.862,1060000
52.371,1040000
55.398,1090000
56.257,1080000
56.454,1080000
64.843,1080000
65.456,1080000
66.382,1050000
69.041,1100000
73.76,1110000
81.751,1130000
82.161,1130000
82.587,1140000
85.634,1100000
87.365,1100000
88.623,1090000
90.886,1080000
93.281,1080000
93.745,1080000
95.08,1050000
97.349,1050000
97.465,1040000
100.323,1060000
100.615,1050000
104.372,1040000
105.098,1030000
107.432,1030000
109.711,1020000
111.599,1030000
111.689,1020000
112.052,1040000
115.91,1000000
116.549,1010000
118.91,1030000
121.108,1030000
126.646,1040000
127.644,1020000
129.239,1050000
129.821,1040000
131.493,1050000
137.777,1030000
137.884,1050000
143.365,1050000
144.7,1050000
147.235,1050000
152.346,1040000
155.281,1030000
156.953,1030000
157.21,1030000
157.245,1010000
161.734,1020000
163.156,1010000
163.901,1020000
164.972,1030000
165.339,1020000
168.19,1020000
171.589,1030000
172.641,1030000
173.652,1000000
173.894,1030000
179.579,1030000
181.939,990000
181.994,1020000
183.033,1040000
184.188,1050000
186.485,1070000
186.942,1080000
188.477,1090000
189.426,1080000
189.937,1080000
194.025,1110000
196.114,1110000
196.336,1110000
198.008,1100000
198.405,1120000
200.557,1100000
201.256,1100000
202.844,1090000
210.99,1080000
213.298,1080000
217.477,1100000
218.443,1130000
220.871,1130000
221.303,1130000
223.784,1160000
224.599,1130000
226.858,1130000
227.699,1130000
232.36,1140000
234.875,1160000
234.942,1170000
238.837,1190000
