arrival_time,market_id_in_subsession,e_best_bid,e_best_offer,e_signed_volume
0.18,1,990000,2147483647,0
0.233,1,0,2147483647,0
0.262,1,990000,2147483647,0
0.531,1,990000,1010000,0
2.373,1,990000,1000000,0
2.8369999999999997,1,990000,1010000,0
3.2060000000000004,1,990000,990000,0
4.83,1,990000,1010000,0
5.297999999999999,1,940000,1010000,0
5.3020000000000005,1,970000,1010000,0
5.647,1,970000,1030000,0
5.917000000000001,1,1000000,1030000,0
6.778,1,980000,1030000,0
6.944,1,970000,1030000,0
6.996,1,970000,1020000,0
7.105,1,970000,980000,0
7.537999999999999,1,970000,980000,0
8.883,1,960000,980000,0
9.318,1,960000,980000,0
11.640999999999998,1,960000,970000,0
12.775,1,960000,970000,0
14.337,1,920000,970000,0
14.885,1,920000,940000,0
16.416,1,920000,940000,0
16.532,1,920000,940000,0
17.25,1,930000,940000,0
17.824,1,930000,940000,0
18.084,1,930000,940000,0
18.491,1,930000,940000,0
18.559,1,930000,940000,0
18.565,1,930000,940000,0
19.195,1,930000,940000,0
19.272000000000002,1,930000,940000,0
19.815,1,930000,940000,0
20.250999999999998,1,930000,960000,0
20.366,1,930000,940000,0
21.579,1,930000,940000,0
21.581,1,930000,940000,0
21.645,1,930000,940000,0
21.889,1,930000,940000,0
22.209,1,930000,960000,0
22.468000000000004,1,950000,960000,0
23.846999999999998,1,950000,1010000,0
23.961,1,950000,1010000,0
24.27,1,950000,980000,0
25.503,1,960000,980000,0
26.32,1,960000,980000,0
26.647,1,980000,980000,0
27.730999999999998,1,970000,980000,0
28.475,1,970000,980000,0
33.053000000000004,1,940000,980000,0
33.227,1,940000,980000,0
33.885,1,940000,990000,0
33.893,1,940000,990000,0
34.137,1,940000,990000,0
34.711,1,940000,990000,0
35.4,1,940000,990000,0
35.468,1,950000,990000,0
35.817,1,950000,950000,0
36.539,1,940000,950000,0
36.671,1,940000,990000,0
37.041,1,940000,990000,0
37.328,1,930000,970000,0
37.909,1,930000,970000,0
38.18,1,930000,950000,0
38.548,1,930000,930000,0
39.685,1,930000,930000,0
39.935,1,930000,950000,0
41.207,1,930000,950000,0
41.466,1,930000,970000,0
41.6,1,930000,970000,0
41.677,1,930000,970000,0
41.888000000000005,1,930000,970000,0
41.95,1,930000,970000,0
41.986000000000004,1,930000,970000,0
42.037,1,930000,970000,0
42.43899999999999,1,920000,970000,0
42.608999999999995,1,920000,930000,0
43.56,1,920000,930000,0
44.956,1,920000,930000,0
46.008,1,920000,990000,0
46.754,1,960000,990000,0
47.873999999999995,1,960000,1000000,0
50.887,1,960000,1020000,0
50.956,1,960000,1030000,0
51.022,1,1000000,1030000,0
51.102,1,1000000,1000000,0
51.165,1,960000,1000000,0
51.756,1,960000,1030000,0
51.861999999999995,1,960000,1070000,0
51.867,1,960000,1020000,0
52.371,1,960000,1070000,0
52.821999999999996,1,1020000,1070000,0
54.413999999999994,1,1070000,1070000,0
55.398,1,1060000,1070000,0
55.463,1,1060000,1060000,0
56.257,1,1060000,1070000,0
56.45399999999999,1,1030000,1070000,0
57.611000000000004,1,1030000,1050000,0
58.246,1,990000,1050000,0
58.56,1,990000,1040000,0
58.67100000000001,1,990000,1040000,0
59.193999999999996,1,990000,1030000,0
59.878,1,990000,1020000,0
63.828,1,990000,1020000,0
64.253,1,990000,1020000,0
64.29899999999999,1,990000,1020000,0
64.62899999999999,1,990000,1020000,0
64.843,1,990000,1020000,0
65.456,1,990000,1060000,0
65.461,1,990000,1060000,0
65.691,1,990000,1060000,0
65.812,1,990000,1040000,0
66.382,1,0,1040000,0
66.67,1,1020000,1040000,0
69.041,1,1020000,1050000,0
71.795,1,1010000,1030000,0
72.41,1,1010000,1030000,0
73.433,1,1010000,1030000,0
73.76,1,1010000,1080000,0
74.584,1,1040000,1080000,0
75.016,1,1040000,1080000,0
79.327,1,1050000,1080000,0
80.12100000000001,1,1050000,1110000,0
80.44800000000001,1,1050000,1080000,0
80.877,1,1050000,1060000,0
80.979,1,1050000,1060000,0
81.186,1,1050000,1060000,0
81.22800000000001,1,1060000,1060000,0
81.35,1,1060000,1060000,0
81.751,1,1050000,1060000,0
82.161,1,1050000,1050000,0
82.587,1,1050000,1060000,0
83.82700000000001,1,1050000,1050000,0
84.275,1,1020000,1050000,0
84.824,1,1020000,1060000,0
84.889,1,1060000,1060000,0
85.303,1,1060000,1060000,0
85.52600000000001,1,1060000,1060000,0
85.634,1,1060000,1060000,0
87.365,1,1020000,1060000,0
87.406,1,1020000,1060000,0
87.48700000000001,1,1020000,1060000,0
87.79899999999999,1,1050000,1060000,0
88.62299999999999,1,1050000,1060000,0
90.88600000000001,1,1040000,1060000,0
91.632,1,1060000,1060000,0
92.931,1,1040000,1060000,0
93.11200000000001,1,1030000,1060000,0
93.281,1,1030000,1060000,0
93.29299999999999,1,1030000,1060000,0
93.745,1,1030000,1040000,0
95.08,1,1020000,1040000,0
96.72399999999999,1,1020000,1030000,0
97.34899999999999,1,1020000,1030000,0
97.465,1,1010000,1030000,0
98.745,1,990000,1030000,0
98.76899999999999,1,990000,1040000,0
98.969,1,1020000,1040000,0
100.19,1,1020000,1040000,0
100.323,1,1020000,1020000,0
100.615,1,1020000,1020000,0
104.37200000000001,1,980000,1020000,0
104.755,1,980000,1010000,0
105.098,1,980000,980000,0
105.296,1,980000,980000,0
107.432,1,980000,990000,0
109.711,1,980000,990000,0
110.663,1,990000,990000,0
111.588,1,990000,990000,0
111.689,1,980000,990000,0
112.052,1,980000,1000000,0
112.71700000000001,1,980000,980000,0
112.762,1,960000,980000,0
115.641,1,960000,970000,0
115.91,1,960000,980000,0
116.54899999999999,1,960000,1000000,0
116.595,1,980000,1000000,0
117.32799999999999,1,980000,1030000,0
118.383,1,1000000,1030000,0
118.91,1,980000,1030000,0
119.259,1,980000,1000000,0
119.324,1,980000,990000,0
121.10799999999999,1,980000,990000,0
121.75,1,970000,990000,0
123.99600000000001,1,970000,990000,0
124.152,1,970000,990000,0
126.073,1,970000,990000,0
126.646,1,970000,1000000,0
126.79700000000001,1,960000,980000,0
127.64399999999999,1,960000,1000000,0
127.698,1,990000,1000000,0
127.745,1,1000000,1000000,0
129.239,1,990000,1000000,0
129.821,1,960000,1000000,0
131.209,1,960000,1010000,0
131.469,1,960000,1010000,0
131.493,1,990000,1010000,0
131.55100000000002,1,990000,1010000,0
132.06799999999998,1,990000,990000,0
135.202,1,970000,990000,0
136.129,1,960000,990000,0
136.4,1,950000,950000,0
137.77700000000002,1,930000,950000,0
137.884,1,930000,970000,0
139.547,1,930000,970000,0
140.408,1,930000,970000,0
140.707,1,950000,970000,0
142.599,1,950000,990000,0
143.035,1,950000,980000,0
143.365,1,950000,980000,0
143.412,1,950000,980000,0
143.588,1,950000,980000,0
