arrival_time,price
2.613,670000
4.475,650000
6.549,650000
13.663,650000
14.38,670000
15.831,670000
18.813,1030000
19.225,1020000
25.58,980000
26.165,970000
29.802,900000
34.321,890000
37.855,900000
41.623,900000
41.944,900000
44.431,900000
46.809,880000
50.87,860000
51.988,860000
53.135,860000
55.609,870000
59.091,880000
59.456,860000
61.708,860000
62.476,860000
62.922,850000
63.191,870000
67.004,850000
67.307,840000
68.538,840000
72.019,760000
72.56,790000
73.084,810000
75.472,790000
78.395,810000
82.189,820000
91.234,810000
95.224,810000
99.804,820000
100.846,810000
102.408,830000
102.905,830000
108.685,820000
109.777,810000
110.371,800000
114.452,760000
114.728,760000
116.638,720000
117.978,710000
119.9,630000
121.085,670000
121.901,660000
124.144,690000
125.292,680000
127.96,660000
128.615,690000
129.974,690000
130.562,660000
132.677,650000
134.647,650000
136.524,660000
137.397,660000
137.813,640000
139.579,640000
139.683,640000
140.773,630000
140.84,620000
142.424,630000
142.649,630000
145.703,640000
148.443,660000
149.606,630000
150.359,640000
151.753,640000
159.053,640000
159.311,630000
161.688,610000
164.453,650000
164.76,650000
165.219,650000
165.655,660000
166.157,670000
167.232,670000
167.236,670000
170.669,680000
175.222,660000
175.954,640000
178.953,620000
180.226,620000
180.367,620000
181.311,610000
185.73,610000
188.471,580000
189.427,580000
191.665,590000
193.767,600000
196.04,600000
198.508,600000
200.31,630000
202.639,660000
205.399,640000
206.277,640000
207.986,630000
210.748,630000
215.013,650000
216.811,640000
216.922,650000
219.549,640000
220.16,670000
221.954,660000
223.823,630000
225.626,630000
227.764,620000
231.183,630000
233.712,620000
236.252,610000
236.57,650000
237.589,650000
