arrival_time,price
10.339,1020000
14.815,1070000
16.744,1030000
17.343,1030000
18.796,1030000
18.984,1020000
20.61,1040000
22.504,1040000
27.01,1040000
28.516,1040000
32.659,980000
35.387,960000
37.193,930000
43.957,970000
44.966,980000
45.548,960000
48.646,950000
54.611,980000
59.544,1010000
59.972,1010000
62.644,990000
63.516,990000
65.022,960000
68.593,960000
71.154,970000
72.631,940000
75.918,950000
76.99,960000
77.058,960000
77.49,940000
82.92,920000
88.635,920000
89.505,940000
92.755,920000
95.099,920000
97.517,920000
103.037,920000
104.093,920000
108.289,910000
110.883,940000
111.297,950000
115.638,950000
117.703,950000
118.422,950000
121.379,920000
121.688,910000
123.054,920000
124.976,930000
125.684,930000
126.338,910000
127.367,950000
131.761,940000
134.674,930000
136.218,930000
141.499,930000
142.299,920000
147.614,880000
149.958,910000
151.625,900000
152.534,900000
153.133,910000
155.842,910000
160.271,860000
163.866,870000
164.602,850000
165.808,860000
166.665,860000
167.457,870000
168.583,880000
171.681,880000
171.899,890000
173.878,890000
174.006,900000
174.084,900000
174.809,910000
174.981,920000
175.412,930000
176.332,990000
178.419,950000
180.328,950000
182.965,960000
189.916,950000
189.99,970000
193.017,1000000
193.847,990000
195.712,1000000
197.957,1000000
198.907,1030000
201.994,1020000
202.009,1020000
202.348,1030000
205.057,990000
205.91,1010000
215.642,1030000
217.122,1030000
218.274,1050000
220.087,1050000
222.048,1070000
225.726,1060000
227.712,1060000
228.603,1080000
228.822,1090000
233.003,1090000
234.899,1090000
