arrival_time,price
0.427,920000
0.932,930000
1.167,920000
1.573,930000
2.395,920000
2.796,920000
3.174,930000
3.252,930000
3.47,920000
4.208,920000
4.235,920000
4.482,930000
4.675,930000
4.834,930000
4.887,930000
4.935,930000
5.563,920000
6.076,920000
6.83,920000
6.847,920000
7.217,930000
7.775,930000
8.103,920000
8.147,920000
8.319,930000
8.41,920000
8.489,930000
9.052,930000
9.584,930000
9.649,920000
9.887,920000
10.224,920000
11.401,910000
11.888,910000
12.242,910000
13.155,910000
13.203,910000
13.607,900000
13.612,900000
13.995,900000
14.051,910000
14.222,910000
14.386,910000
14.43,910000
14.457,910000
14.513,920000
14.515,930000
14.516,930000
14.574,930000
14.651,930000
14.674,930000
14.926,940000
14.931,950000
15.013,950000
15.064,950000
15.097,950000
15.124,960000
15.375,960000
15.381,970000
15.498,970000
15.566,970000
15.863,980000
15.95,980000
15.986,990000
16.032,990000
16.11,990000
16.484,1000000
16.661,1000000
16.763,1020000
16.868,1020000
17.514,1020000
18.029,1020000
18.034,1020000
18.122,1020000
18.147,1030000
18.38,1020000
18.653,1020000
19.003,1020000
19.139,1010000
19.517,1020000
19.959,1030000
20.212,1020000
20.365,1040000
20.783,1020000
21.272,1020000
21.349,1020000
21.436,1020000
22.571,1040000
22.839,1040000
23.193,1040000
23.322,1040000
23.673,1040000
24.306,1040000
24.381,1040000
24.407,1040000
24.501,1040000
24.691,1030000
25.026,1040000
25.199,1050000
25.246,1050000
25.66,1050000
25.786,1050000
25.844,1050000
25.87,1050000
26.038,1060000
26.191,1060000
26.45,1050000
26.7,1050000
26.735,1060000
26.785,1070000
26.87,1070000
27.008,1070000
27.317,1080000
27.614,1080000
27.839,1080000
27.993,1080000
28.788,1080000
29.117,1080000
29.75,1090000
29.836,1090000
29.876,1090000
30.298,1090000
30.34,1090000
30.391,1090000
30.729,1080000
30.974,1090000
31.054,1090000
31.1,1090000
31.574,1100000
32.113,1100000
32.552,1100000
32.974,1100000
33.422,1090000
33.579,1100000
33.645,1100000
33.897,1100000
34.087,1090000
34.15,1100000
34.521,1100000
34.546,1100000
35.55,1110000
35.775,1090000
