arrival_time,price
0.865,1110000
1.472,1100000
1.997,1110000
2.672,1100000
2.673,1110000
3.054,1100000
3.906,1110000
3.945,1110000
4.017,1110000
4.154,1110000
4.178,1110000
4.193,1110000
4.287,1110000
4.506,1110000
5.541,1120000
5.61,1120000
5.758,1110000
5.851,1110000
6.379,1110000
6.546,1110000
7.02,1110000
7.55,1110000
7.903,1110000
7.943,1120000
8.092,1110000
8.403,1120000
8.711,1120000
8.817,1110000
8.881,1110000
8.956,1100000
9.112,1120000
10.321,1100000
10.536,1100000
10.624,1100000
10.979,1100000
11.577,1100000
11.837,1100000
11.862,1100000
13.166,1100000
13.282,1100000
13.357,1100000
13.449,1100000
13.731,1100000
14.205,1110000
14.214,1110000
14.522,1100000
14.828,1110000
15.056,1110000
15.253,1110000
15.367,1110000
15.412,1100000
15.533,1110000
15.603,1110000
15.615,1120000
15.676,1100000
15.881,1120000
16.077,1120000
16.536,1120000
16.699,1110000
16.898,1120000
16.962,1120000
17.182,1110000
17.348,1120000
17.924,1110000
18.203,1120000
18.388,1110000
18.393,1110000
18.462,1110000
18.495,1120000
18.878,1110000
18.949,1120000
19.484,1110000
19.799,1110000
20.084,1110000
20.182,1110000
20.333,1100000
20.928,1110000
20.968,1110000
21.436,1110000
21.857,1120000
22.197,1110000
22.788,1110000
22.895,1120000
23.039,1120000
23.203,1120000
23.605,1110000
23.951,1110000
24.051,1120000
24.054,1120000
24.099,1110000
24.489,1120000
24.984,1110000
25.067,1110000
25.291,1120000
25.693,1120000
25.979,1120000
26.255,1110000
26.285,1110000
27.192,1120000
27.388,1120000
27.715,1130000
27.802,1120000
27.978,1110000
28.235,1130000
28.315,1110000
28.44,1130000
28.513,1110000
29.031,1130000
29.237,1120000
29.907,1110000
29.992,1110000
30.102,1110000
30.353,1110000
30.418,1110000
30.484,1110000
30.546,1120000
30.695,1110000
31.27,1100000
31.485,1120000
31.901,1120000
32.001,1120000
32.232,1120000
32.688,1110000
32.703,1130000
32.975,1110000
33.031,1120000
33.046,1110000
33.105,1120000
33.186,1110000
33.539,1120000
34.271,1120000
34.486,1110000
34.814,1110000
34.958,1120000
35.453,1110000
35.813,1110000
36.281,1110000
36.447,1120000
36.637,1110000
36.837,1120000
37.342,1110000
37.52,1110000
37.666,1110000
37.775,1110000
37.785,1120000
37.912,1120000
38.996,1110000
39.077,1110000
39.769,1110000
40.017,1110000
40.379,1110000
40.615,1110000
40.628,1110000
40.919,1110000
40.922,1110000
41.065,1110000
41.158,1100000
41.202,1100000
41.297,1100000
41.443,1100000
41.504,1100000
41.586,1100000
41.622,1100000
41.662,1100000
41.716,1100000
41.835,1100000
41.849,1100000
41.879,1090000
41.923,1090000
42.104,1090000
42.476,1090000
42.619,1090000
42.621,1090000
42.677,1080000
42.899,1080000
42.952,1080000
42.963,1080000
42.996,1080000
42.998,1080000
43.021,1070000
43.316,1070000
43.6,1060000
43.601,1050000
43.847,1050000
44.027,1050000
44.031,1030000
44.283,1030000
44.324,1020000
44.91,1030000
45.463,1020000
45.669,1020000
45.675,1020000
46.002,1020000
46.478,1020000
46.505,1020000
46.694,1030000
46.717,1020000
46.866,1010000
46.916,1030000
46.951,1010000
47.051,1010000
47.113,1010000
47.233,1010000
47.881,1010000
48.012,1020000
48.059,1010000
48.334,1010000
48.369,1010000
48.787,1010000
49.119,1010000
50.271,1010000
50.655,1010000
50.801,1010000
50.94,1010000
51.229,1020000
51.586,1010000
52.238,1000000
53.326,1000000
53.727,1010000
54.552,1010000
54.699,1010000
54.807,1010000
55.432,990000
55.504,990000
55.526,990000
55.823,1000000
56.015,1000000
56.619,1000000
56.678,1000000
56.93,1000000
56.99,1000000
57.857,1000000
58.148,1000000
58.203,1000000
58.371,1000000
58.629,1000000
58.757,1000000
59.053,990000
59.223,990000
59.694,990000
60.363,990000
60.689,990000
61.017,990000
61.852,990000
62.948,990000
63.695,990000
64.106,990000
64.254,990000
64.498,990000
64.841,990000
65.136,990000
65.623,990000
65.882,990000
65.966,990000
66.121,990000
66.56,980000
66.944,980000
67.034,980000
67.144,980000
67.295,980000
67.432,980000
67.524,980000
67.726,970000
67.933,970000
68.7,970000
68.726,970000
69.133,970000
69.175,970000
69.688,970000
69.926,970000
70.372,970000
70.445,970000
70.565,970000
71.7,970000
72.148,970000
72.234,970000
72.563,960000
73.784,960000
74.299,960000
74.348,960000
74.365,960000
74.481,960000
74.584,960000
74.843,960000
75.007,970000
75.174,950000
75.355,970000
75.367,970000
75.52,950000
76.065,970000
76.466,960000
76.565,970000
77.075,970000
77.259,950000
77.395,950000
77.646,950000
77.894,960000
77.896,960000
78.218,950000
78.356,970000
79.011,970000
79.031,970000
79.755,970000
80.25,970000
80.343,950000
81.141,960000
81.206,970000
81.314,960000
81.344,970000
82.116,970000
82.353,960000
83.045,980000
83.369,980000
83.52,980000
83.54,960000
83.641,960000
83.951,960000
83.956,950000
84.269,960000
84.505,950000
84.573,960000
85.256,950000
85.508,960000
85.932,950000
85.942,950000
86.159,950000
86.831,960000
87.531,960000
87.548,960000
87.646,960000
87.676,960000
87.709,960000
87.765,960000
88.364,960000
88.617,950000
88.785,950000
89.066,950000
89.111,960000
89.125,960000
89.155,950000
89.386,960000
89.937,960000
90.373,950000
91.069,950000
91.082,950000
91.225,950000
91.371,960000
91.975,950000
92.3,950000
92.561,950000
92.895,950000
92.987,950000
93.253,950000
93.549,950000
93.899,960000
93.929,960000
94.129,960000
94.181,950000
94.39,960000
94.517,960000
94.854,960000
95.34,960000
95.403,970000
95.94,960000
95.996,960000
96.049,960000
96.06,970000
96.373,960000
97.036,970000
97.174,970000
97.268,970000
97.35,970000
97.489,970000
97.69,970000
97.979,970000
98.055,970000
98.355,960000
98.656,980000
98.979,960000
99.004,980000
99.05,980000
99.056,960000
99.65,970000
99.77,970000
99.922,980000
100.198,980000
100.495,970000
100.555,970000
100.667,970000
101.021,960000
101.278,980000
102.455,970000
102.79,970000
103.497,970000
103.592,970000
103.707,980000
104.11,970000
104.117,970000
104.567,970000
104.96,980000
105.136,970000
105.336,970000
105.603,960000
105.722,960000
105.791,960000
105.905,960000
106.051,980000
106.316,980000
106.437,980000
106.819,980000
106.971,980000
107.085,980000
107.09,980000
107.228,980000
107.656,970000
107.743,970000
108.281,970000
108.401,960000
108.551,970000
109.446,970000
109.931,960000
110.218,970000
110.275,970000
110.51,980000
110.824,980000
110.892,980000
110.902,980000
111.088,980000
111.125,980000
111.909,990000
112.218,990000
112.491,990000
112.839,980000
113.011,990000
113.118,980000
113.507,980000
113.582,990000
113.698,990000
113.901,990000
114.821,990000
114.938,990000
115.039,990000
115.291,980000
115.494,990000
115.494,980000
115.865,980000
115.942,980000
116.22,990000
116.325,990000
116.494,980000
118.322,980000
118.521,980000
118.608,980000
118.618,990000
118.724,980000
118.743,970000
119.228,980000
119.696,970000
120.402,980000
120.492,980000
120.693,970000
121.064,980000
121.389,980000
121.898,970000
122.059,970000
122.44,980000
122.953,980000
122.98,970000
123.117,980000
123.594,980000
123.75,980000
124.682,980000
124.917,980000
124.932,990000
124.958,990000
125.096,970000
125.141,970000
125.348,970000
125.672,970000
125.956,970000
126.011,970000
126.336,960000
126.525,960000
126.799,970000
127.085,960000
127.117,960000
127.242,970000
127.294,970000
127.354,970000
127.461,980000
127.479,980000
127.682,980000
127.83,990000
127.858,990000
128.501,980000
128.896,1000000
129.551,1000000
129.992,990000
130.052,1000000
130.461,990000
130.49,1000000
130.799,1010000
131.102,1010000
131.356,1010000
131.894,1010000
132.142,1010000
132.52,1010000
133.25,1010000
133.304,1010000
133.535,1010000
133.603,1010000
133.949,1010000
134.132,1010000
134.171,1010000
134.236,1010000
134.317,1010000
135.061,1010000
135.517,1010000
135.702,1010000
135.83,1020000
136.355,1020000
136.767,1000000
136.995,1000000
137.374,1010000
137.489,1000000
137.853,1010000
138.188,1010000
138.467,1010000
138.565,1010000
138.743,1010000
