arrival_time,price
7.515,830000
8.061,830000
8.743,830000
8.965,840000
9.069,860000
10.8,920000
12.468,920000
15.448,910000
16.84,900000
21.643,890000
22.667,900000
34.224,870000
37.786,870000
38.005,890000
38.118,890000
38.598,900000
40.84,920000
41.195,940000
41.262,940000
44.678,920000
45.035,920000
45.418,920000
46.006,910000
46.799,940000
49.931,930000
51.978,960000
52.052,940000
52.234,920000
54.017,910000
57.997,910000
60.768,890000
61.807,900000
64.27,900000
65.626,920000
70.429,910000
74.888,920000
75.244,920000
79.346,920000
81.133,920000
82.126,920000
82.604,920000
86.847,920000
88.875,930000
90.516,930000
95.622,900000
96.071,900000
96.416,890000
106.283,940000
107.064,1080000
107.339,1080000
109.306,1060000
111.116,1030000
111.411,1020000
111.666,980000
112.987,1000000
113.736,1020000
114.614,1050000
118.372,1030000
119.793,1010000
119.86,1040000
123.457,1020000
123.573,1030000
126.059,1040000
126.601,1060000
131.35,1060000
132.726,1050000
134.14,1070000
134.499,1080000
134.88,1100000
135.557,1160000
139.407,1150000
141.062,1130000
141.289,1130000
142.488,1120000
143.259,1030000
144.49,1010000
144.995,1020000
146.792,1010000
152.808,1010000
153.798,1030000
153.861,1020000
154.115,1030000
159.858,1030000
161.186,1050000
161.675,1050000
162.885,1050000
163.823,1030000
165.375,1030000
167.582,1010000
167.946,1030000
169.456,1000000
170.441,1000000
171.882,990000
174.784,990000
177.771,970000
181.771,980000
182.388,970000
183.792,960000
185.246,990000
185.39,950000
186.055,990000
188.242,990000
189.27,980000
190.516,990000
191.065,980000
192.163,980000
192.936,970000
197.466,980000
202.31,980000
202.591,980000
204.054,970000
206.127,940000
206.86,860000
209.918,820000
211.227,820000
216.369,820000
216.443,810000
217.974,810000
226.141,800000
226.792,810000
228.986,810000
229.173,810000
229.929,840000
230.0,820000
232.029,840000
235.444,810000
