arrival_time,price
1.495,520000
2.861,570000
4.457,920000
9.622,950000
9.686,950000
10.598,940000
14.132,970000
15.06,970000
16.583,1010000
17.325,1010000
17.756,1010000
18.53,1010000
18.541,1020000
19.85,1040000
20.319,1010000
21.46,1020000
30.956,1030000
33.153,1030000
40.351,1040000
42.243,1040000
43.164,1020000
45.366,1040000
47.444,1040000
53.212,1060000
61.633,1060000
64.057,980000
64.777,920000
65.23,910000
66.551,860000
68.805,850000
71.598,860000
74.929,860000
78.504,820000
80.923,810000
81.582,820000
82.348,820000
83.388,850000
85.945,910000
88.82,910000
89.24,910000
96.065,920000
96.914,950000
98.027,960000
98.265,980000
98.302,950000
99.532,950000
100.568,930000
104.576,920000
106.214,910000
108.194,920000
109.862,910000
113.336,910000
114.445,910000
114.804,900000
117.057,920000
118.689,910000
122.617,900000
123.517,900000
123.536,900000
130.39,910000
132.035,900000
133.653,900000
135.115,870000
137.609,870000
138.641,860000
140.268,850000
143.344,860000
143.951,870000
146.223,910000
147.142,910000
153.327,910000
153.641,910000
156.252,920000
156.993,910000
161.245,920000
164.166,910000
164.649,910000
164.784,910000
165.887,900000
167.299,890000
167.761,890000
169.715,870000
173.354,890000
173.696,870000
174.785,860000
176.285,810000
176.285,810000
180.677,790000
187.567,760000
189.716,780000
191.9,780000
193.98,790000
199.519,810000
200.448,820000
202.486,830000
202.929,830000
206.372,830000
206.643,830000
207.119,830000
212.207,820000
213.289,820000
214.32,790000
214.92,760000
215.43,810000
217.791,850000
218.107,830000
218.952,810000
220.258,800000
225.121,780000
225.319,770000
229.224,750000
230.713,740000
230.821,740000
231.212,730000
234.383,570000
235.108,570000
