arrival_time,price
1.094,750000
3.624,750000
3.726,750000
11.207,710000
12.066,720000
12.237,730000
13.144,750000
14.104,760000
15.777,850000
18.42,770000
18.888,770000
19.969,760000
22.208,750000
24.832,750000
25.386,750000
26.399,710000
32.456,690000
34.563,690000
35.032,720000
35.154,730000
36.851,730000
38.0,790000
38.912,810000
42.183,790000
47.566,820000
47.817,830000
47.907,840000
48.895,860000
50.805,880000
50.846,910000
55.137,930000
56.307,920000
56.815,930000
58.786,940000
59.092,940000
61.51,910000
62.837,950000
64.558,930000
68.066,940000
69.063,940000
69.548,900000
70.092,890000
70.134,880000
71.705,840000
71.731,860000
76.128,860000
77.031,830000
77.494,860000
77.734,860000
85.179,830000
86.988,830000
92.217,840000
95.87,860000
96.293,880000
98.62,890000
100.81,890000
101.384,880000
101.817,870000
102.332,880000
103.155,870000
107.76,920000
110.496,940000
111.334,930000
111.727,940000
117.194,960000
118.595,960000
123.341,980000
125.069,970000
127.655,970000
128.52,960000
130.142,960000
130.714,980000
130.853,990000
131.35,990000
132.215,1000000
132.536,1060000
133.058,1070000
136.783,1070000
140.545,1050000
144.068,1070000
147.331,1070000
150.607,1040000
153.091,1070000
153.634,1070000
154.76,1060000
157.828,1070000
159.179,1040000
161.746,1080000
165.381,1080000
166.674,1060000
168.808,1050000
172.005,1050000
172.442,1050000
175.745,1060000
179.156,1060000
180.9,1030000
183.595,1050000
184.809,1060000
184.811,1060000
190.188,1020000
192.367,1020000
192.382,1020000
193.066,1010000
195.295,1040000
195.488,1040000
198.374,1030000
199.029,1010000
202.074,990000
203.157,990000
203.202,990000
203.81,990000
205.647,1010000
208.107,1030000
212.763,980000
213.131,980000
223.554,980000
224.853,990000
225.057,1000000
227.413,1010000
228.615,950000
229.888,910000
229.915,880000
231.185,880000
231.403,860000
232.386,840000
233.775,830000
234.996,820000
235.895,820000
237.452,800000
238.55,790000
239.578,740000
