arrival_time,market_id_in_subsession,e_best_bid,e_best_ask,e_signed_volume
33.080999999999996,1,1000000,1000000,0
33.156,1,1000000,1010000,0
33.224000000000004,1,990000,1010000,0
33.273,1,1010000,1010000,0
33.917,1,990000,1010000,0
33.936,1,990000,1010000,0
34.121,1,990000,990000,0
34.13,1,990000,990000,0
34.157,1,990000,990000,0
34.164,1,990000,990000,0
34.225,1,990000,990000,0
34.272,1,990000,990000,0
34.289,1,990000,990000,0
34.371,1,990000,990000,0
34.443000000000005,1,990000,990000,0
34.496,1,990000,990000,0
34.584,1,990000,990000,0
34.626999999999995,1,990000,990000,0
34.652,1,990000,990000,0
34.663000000000004,1,990000,990000,0
34.698,1,990000,990000,0
34.717,1,990000,990000,0
34.743,1,990000,990000,0
34.842,1,990000,990000,0
34.895,1,990000,990000,0
34.898,1,990000,990000,0
34.913000000000004,1,990000,1000000,0
34.959,1,990000,1000000,0
35.035,1,990000,1000000,0
35.054,1,990000,1000000,0
35.138000000000005,1,990000,1000000,0
35.163000000000004,1,990000,1000000,0
35.257,1,990000,1000000,0
35.29,1,990000,1000000,0
35.293,1,990000,1000000,0
35.294000000000004,1,990000,1000000,0
35.309,1,990000,1000000,0
35.388000000000005,1,990000,1000000,0
35.403,1,990000,1000000,0
35.455999999999996,1,990000,1000000,0
35.474000000000004,1,1000000,1000000,0
35.492,1,1000000,1000000,0
35.607,1,990000,1000000,0
35.683,1,990000,1000000,0
35.687,1,990000,1010000,0
35.692,1,990000,1010000,0
35.74,1,990000,1010000,0
35.747,1,1000000,1010000,0
36.018,1,1000000,1010000,0
36.032,1,1000000,1000000,0
36.181,1,1000000,1000000,0
36.372,1,1000000,1010000,0
36.603,1,1000000,1010000,0
36.803000000000004,1,1000000,1000000,0
37.004,1,1000000,1000000,0
37.356,1,990000,1000000,0
37.393,1,990000,1000000,0
37.404,1,990000,1000000,0
37.431,1,990000,1000000,0
37.473,1,990000,990000,0
37.52,1,990000,1000000,0
37.598,1,990000,990000,0
37.649,1,990000,1000000,0
37.792,1,990000,1010000,0
37.839,1,990000,990000,0
37.872,1,990000,1010000,0
37.888000000000005,1,990000,1010000,0
37.952,1,990000,1000000,0
37.953,1,990000,990000,0
38.091,1,990000,990000,0
38.095,1,990000,1000000,0
38.334,1,990000,1010000,0
38.472,1,990000,1000000,0
38.519,1,990000,1010000,0
38.705,1,990000,1010000,0
38.743,1,990000,1010000,0
39.294000000000004,1,1000000,1010000,0
39.348,1,1000000,1020000,0
39.607,1,1000000,1000000,0
39.699,1,1000000,1020000,0
40.055,1,1020000,1020000,0
40.153,1,1000000,1020000,0
40.255,1,1000000,1020000,0
40.271,1,990000,1020000,0
40.286,1,990000,1010000,0
40.342,1,1010000,1010000,0
40.751,1,1010000,1010000,0
40.787,1,990000,1010000,0
40.995,1,990000,1020000,0
41.09,1,990000,990000,0
41.508,1,990000,990000,0
41.571999999999996,1,990000,990000,0
41.583,1,990000,990000,0
41.598,1,990000,990000,0
41.736000000000004,1,990000,1020000,0
41.79,1,990000,1020000,0
41.882,1,990000,1010000,0
42.428000000000004,1,990000,1000000,0
42.851000000000006,1,990000,990000,0
43.113,1,990000,990000,0
43.148999999999994,1,990000,990000,0
43.549,1,990000,990000,0
43.607,1,990000,990000,0
43.985,1,990000,990000,0
44.174,1,990000,990000,0
44.195,1,990000,990000,0
44.339,1,990000,990000,0
44.452,1,990000,990000,0
45.012,1,990000,990000,0
45.028,1,990000,990000,0
45.28,1,990000,990000,0
45.496,1,990000,990000,0
45.498000000000005,1,990000,1000000,0
45.556000000000004,1,990000,1000000,0
45.791000000000004,1,990000,1000000,0
45.891000000000005,1,990000,990000,0
45.908,1,990000,990000,0
46.378,1,990000,1000000,0
46.422,1,1000000,1000000,0
46.608000000000004,1,990000,1000000,0
46.652,1,990000,1000000,0
46.795,1,990000,1000000,0
46.836000000000006,1,990000,990000,0
47.288000000000004,1,990000,990000,0
47.395,1,980000,990000,0
47.68,1,980000,1000000,0
47.701,1,980000,980000,0
47.931999999999995,1,980000,1000000,0
48.093,1,980000,1000000,0
48.147,1,980000,980000,0
48.256,1,980000,1000000,0
48.449,1,980000,1000000,0
48.521,1,1000000,1000000,0
48.617,1,1000000,1000000,0
48.79600000000001,1,980000,1000000,0
48.841,1,990000,1000000,0
48.849,1,990000,1000000,0
48.968999999999994,1,990000,1000000,0
48.97,1,1000000,1000000,0
49.141999999999996,1,1000000,1000000,0
49.266999999999996,1,1000000,1000000,0
49.357,1,1000000,1000000,0
49.456,1,1000000,1000000,0
49.56399999999999,1,1000000,1000000,0
49.708,1,990000,1000000,0
50.211000000000006,1,1000000,1000000,0
50.272,1,1000000,1000000,0
50.532,1,1000000,1000000,0
50.543,1,990000,1000000,0
50.588,1,1000000,1000000,0
50.831,1,990000,1000000,0
50.89,1,990000,1000000,0
51.346000000000004,1,990000,1000000,0
51.378,1,990000,990000,0
51.707,1,990000,1000000,0
51.9,1,980000,1000000,0
52.085,1,980000,980000,0
52.352,1,980000,1000000,0
52.368,1,980000,1000000,0
52.476000000000006,1,1000000,1000000,0
52.602,1,1000000,1000000,0
52.783,1,990000,1000000,0
53.001999999999995,1,990000,1000000,0
53.141000000000005,1,990000,990000,0
53.191,1,990000,1000000,0
53.325,1,1000000,1000000,0
53.333,1,1000000,1000000,0
53.589,1,990000,1000000,0
53.998000000000005,1,990000,1000000,0
54.06,1,990000,1000000,0
54.153999999999996,1,990000,1000000,0
54.228,1,1000000,1000000,0
54.32,1,1000000,1000000,0
54.678000000000004,1,1000000,1010000,0
54.782,1,990000,1010000,0
54.838,1,990000,1000000,0
55.292,1,990000,1000000,0
55.398,1,990000,1010000,0
55.424,1,990000,1000000,0
55.427,1,990000,1000000,0
55.558,1,990000,1010000,0
55.597,1,990000,1000000,0
55.966,1,990000,1010000,0
56.163999999999994,1,990000,1010000,0
56.205,1,1000000,1010000,0
56.213,1,990000,1010000,0
56.36600000000001,1,1010000,1010000,0
56.48,1,1010000,1010000,0
56.559,1,1010000,1010000,0
56.864,1,990000,1010000,0
57.001000000000005,1,990000,1010000,0
57.083,1,990000,1020000,0
57.086999999999996,1,990000,1020000,0
57.115,1,990000,1020000,0
57.121,1,990000,1020000,0
57.152,1,1010000,1020000,0
57.28,1,990000,1020000,0
57.299,1,990000,1020000,0
57.345,1,990000,1020000,0
57.373000000000005,1,990000,1020000,0
57.403999999999996,1,990000,1020000,0
57.458999999999996,1,980000,1020000,0
57.513000000000005,1,990000,1020000,0
57.608999999999995,1,990000,1010000,0
57.854,1,990000,1020000,0
57.901,1,1000000,1020000,0
57.989,1,1000000,1020000,0
58.119,1,1000000,1020000,0
58.138999999999996,1,1000000,1010000,0
58.18600000000001,1,990000,1010000,0
58.192,1,1000000,1010000,0
58.238,1,990000,1010000,0
58.321999999999996,1,1000000,1010000,0
58.468999999999994,1,1000000,1000000,0
58.512,1,1000000,1010000,0
58.903,1,990000,1010000,0
59.391000000000005,1,1010000,1010000,0
59.394,1,1010000,1010000,0
59.755,1,990000,1010000,0
60.053999999999995,1,1000000,1010000,0
60.118,1,990000,1010000,0
60.318000000000005,1,990000,1000000,0
60.638999999999996,1,990000,1000000,0
60.656000000000006,1,990000,1000000,0
60.674,1,990000,1000000,0
60.678000000000004,1,990000,1000000,0
60.722,1,990000,1000000,0
60.74,1,990000,1000000,0
60.924,1,990000,1010000,0
61.255,1,990000,1000000,0
61.349,1,990000,990000,0
61.406000000000006,1,990000,1000000,0
61.417,1,990000,1000000,0
61.65,1,990000,990000,0
61.698,1,990000,1000000,0
61.806999999999995,1,990000,1000000,0
61.911,1,990000,990000,0
61.919,1,990000,1000000,0
62.22,1,990000,1000000,0
62.255,1,990000,1000000,0
62.315,1,990000,1000000,0
62.516000000000005,1,990000,1000000,0
62.618,1,1000000,1000000,0
62.81399999999999,1,1000000,1010000,0
63.02,1,1000000,1010000,0
63.298,1,1000000,1010000,0
64.071,1,1000000,1000000,0
64.128,1,1000000,1010000,0
64.527,1,1000000,1000000,0
64.809,1,1000000,1000000,0
64.888,1,1000000,1000000,0
65.001,1,1000000,1000000,0
65.487,1,1000000,1000000,0
65.69800000000001,1,1000000,1000000,0
65.814,1,1000000,1000000,0
66.029,1,1000000,1000000,0
66.192,1,1000000,1010000,0
66.314,1,1000000,1010000,0
66.352,1,1000000,1010000,0
66.369,1,1000000,1010000,0
66.656,1,1000000,1010000,0
66.78,1,1000000,1010000,0
66.857,1,1000000,1010000,0
66.867,1,1010000,1010000,0
66.919,1,1000000,1010000,0
66.936,1,1000000,1010000,0
66.985,1,1000000,1000000,0
67.05,1,1000000,1010000,0
67.074,1,1000000,1010000,0
67.252,1,1000000,1010000,0
67.391,1,1000000,1010000,0
67.47399999999999,1,1000000,1010000,0
67.584,1,1000000,1010000,0
67.609,1,1000000,1010000,0
67.741,1,1000000,1000000,0
68.303,1,1000000,1000000,0
68.648,1,1000000,1000000,0
68.667,1,990000,1000000,0
68.836,1,990000,1000000,0
69.007,1,990000,1000000,0
69.143,1,990000,1010000,0
69.149,1,990000,1010000,0
69.194,1,990000,1010000,0
69.202,1,990000,1010000,0
69.226,1,990000,990000,0
69.308,1,990000,990000,0
69.32600000000001,1,990000,990000,0
69.37,1,990000,990000,0
69.389,1,990000,990000,0
69.431,1,990000,990000,0
69.757,1,990000,990000,0
69.759,1,990000,990000,0
69.783,1,990000,990000,0
69.843,1,990000,990000,0
69.85,1,990000,990000,0
69.907,1,990000,990000,0
70.00399999999999,1,990000,990000,0
70.025,1,990000,990000,0
70.135,1,990000,990000,0
70.29899999999999,1,990000,990000,0
70.308,1,990000,990000,0
70.441,1,990000,990000,0
70.736,1,990000,990000,0
70.78,1,990000,1010000,0
70.788,1,980000,1010000,0
70.96,1,1010000,1010000,0
71.165,1,1010000,1010000,0
71.259,1,980000,1010000,0
71.264,1,980000,1000000,0
72.085,1,980000,1010000,0
72.331,1,980000,990000,0
72.509,1,980000,990000,0
73.044,1,980000,1000000,0
73.063,1,1000000,1000000,0
73.178,1,980000,1000000,0
73.23899999999999,1,980000,1000000,0
73.249,1,990000,1000000,0
73.41,1,980000,1000000,0
73.51,1,1000000,1000000,0
73.667,1,980000,1000000,0
73.689,1,1000000,1000000,0
73.741,1,980000,1000000,0
73.773,1,980000,1000000,0
73.835,1,1000000,1000000,0
73.945,1,1000000,1010000,0
74.214,1,980000,1010000,0
74.306,1,980000,990000,0
74.712,1,980000,1010000,0
74.75399999999999,1,1000000,1010000,0
74.783,1,1010000,1010000,0
75.334,1,1010000,1010000,0
75.60300000000001,1,1000000,1010000,0
76.141,1,990000,1010000,0
76.154,1,990000,1000000,0
76.212,1,990000,1000000,0
76.332,1,990000,990000,0
76.373,1,990000,990000,0
76.543,1,990000,1000000,0
77.157,1,990000,1000000,0
77.264,1,990000,1000000,0
78.095,1,1000000,1000000,0
78.193,1,1000000,1000000,0
78.672,1,1000000,1000000,0
78.819,1,990000,1000000,0
79.046,1,990000,1000000,0
79.384,1,990000,1000000,0
79.623,1,1000000,1000000,0
79.71600000000001,1,990000,1000000,0
79.72399999999999,1,990000,1010000,0
79.992,1,990000,1010000,0
80.13,1,990000,1010000,0
80.145,1,1010000,1010000,0
80.15100000000001,1,1010000,1010000,0
80.203,1,990000,1010000,0
80.26,1,990000,1010000,0
80.567,1,990000,1010000,0
80.817,1,1000000,1010000,0
80.965,1,990000,1010000,0
81.031,1,1010000,1010000,0
81.487,1,1000000,1010000,0
81.563,1,1000000,1010000,0
81.565,1,1000000,1010000,0
81.583,1,1000000,1010000,0
81.586,1,1000000,1010000,0
81.99600000000001,1,1000000,1010000,0
82.30799999999999,1,1000000,1010000,0
82.509,1,1000000,1010000,0
82.63600000000001,1,1000000,1010000,0
83.331,1,1000000,1000000,0
83.486,1,1000000,1010000,0
83.854,1,1010000,1010000,0
83.962,1,1010000,1010000,0
84.27600000000001,1,1010000,1010000,0
84.412,1,1010000,1010000,0
84.506,1,1000000,1010000,0
84.676,1,1000000,1010000,0
85.052,1,1000000,1010000,0
85.169,1,990000,1010000,0
85.288,1,990000,1010000,0
85.47399999999999,1,990000,990000,0
85.665,1,990000,1010000,0
85.684,1,990000,1000000,0
85.944,1,990000,990000,0
86.169,1,990000,1000000,0
86.492,1,990000,1000000,0
86.52,1,990000,1010000,0
86.721,1,990000,1000000,0
86.939,1,990000,1010000,0
86.98899999999999,1,990000,1010000,0
87.04799999999999,1,990000,1000000,0
87.32700000000001,1,990000,1000000,0
87.361,1,990000,990000,0
87.60600000000001,1,990000,1000000,0
87.866,1,990000,990000,0
88.32,1,990000,990000,0
88.35700000000001,1,990000,1000000,0
88.54899999999999,1,990000,1000000,0
88.62700000000001,1,1000000,1000000,0
88.85799999999999,1,1000000,1010000,0
88.88600000000001,1,1000000,1010000,0
88.98100000000001,1,1000000,1000000,0
89.14,1,1000000,1010000,0
89.694,1,1000000,1010000,0
90.133,1,1000000,1010000,0
90.41,1,1000000,1010000,0
90.505,1,1000000,1000000,0
90.833,1,1000000,1000000,0
90.85799999999999,1,990000,1000000,0
90.92200000000001,1,990000,1010000,0
91.021,1,990000,990000,0
91.235,1,990000,1000000,0
91.25399999999999,1,990000,1000000,0
91.26799999999999,1,990000,1000000,0
91.29700000000001,1,990000,1010000,0
91.33200000000001,1,1000000,1010000,0
91.363,1,990000,1010000,0
91.819,1,1000000,1010000,0
92.295,1,990000,1010000,0
92.363,1,990000,990000,0
92.398,1,990000,990000,0
93.40299999999999,1,990000,990000,0
93.421,1,990000,1000000,0
93.464,1,990000,1000000,0
93.521,1,1000000,1000000,0
93.598,1,1000000,1000000,0
94.41799999999999,1,1000000,1010000,0
94.478,1,1000000,1010000,0
94.646,1,1000000,1000000,0
94.79799999999999,1,1000000,1000000,0
94.98200000000001,1,1000000,1010000,0
95.38600000000001,1,1000000,1010000,0
95.60700000000001,1,1000000,1010000,0
95.632,1,1000000,1010000,0
95.735,1,1000000,1010000,0
95.79899999999999,1,1000000,1010000,0
96.00200000000001,1,1000000,1010000,0
96.185,1,1000000,1010000,0
96.18799999999999,1,1000000,1010000,0
96.264,1,1000000,1020000,0
96.34299999999999,1,1000000,1010000,0
96.68700000000001,1,990000,1010000,0
96.796,1,1010000,1010000,0
97.04799999999999,1,990000,1010000,0
97.11200000000001,1,1010000,1010000,0
97.82,1,1010000,1010000,0
98.109,1,990000,1010000,0
98.14200000000001,1,990000,1000000,0
98.219,1,990000,1000000,0
98.291,1,1000000,1000000,0
98.47200000000001,1,1000000,1010000,0
98.491,1,990000,1010000,0
98.51,1,990000,1010000,0
98.537,1,990000,1010000,0
98.538,1,990000,1010000,0
98.54299999999999,1,990000,1010000,0
98.552,1,990000,1010000,0
98.566,1,990000,1010000,0
98.573,1,990000,1010000,0
98.711,1,990000,1010000,0
98.758,1,990000,1010000,0
98.84899999999999,1,1000000,1010000,0
98.885,1,1010000,1010000,0
99.15,1,1000000,1010000,0
99.161,1,1000000,1020000,0
99.198,1,1010000,1020000,0
99.22,1,1010000,1020000,0
99.463,1,1010000,1020000,0
99.633,1,1000000,1020000,0
99.639,1,1000000,1000000,0
99.73200000000001,1,990000,1000000,0
99.765,1,990000,1000000,0
99.773,1,990000,1000000,0
99.789,1,990000,1000000,0
99.821,1,990000,1000000,0
99.85799999999999,1,990000,1000000,0
99.93,1,1000000,1000000,0
100.131,1,1000000,1000000,0
100.272,1,1000000,1000000,0
100.294,1,1000000,1010000,0
100.319,1,1000000,1000000,0
100.54,1,1000000,1010000,0
100.679,1,1000000,1000000,0
101.10600000000001,1,1000000,1010000,0
101.119,1,990000,1010000,0
101.13,1,990000,1010000,0
101.171,1,990000,1010000,0
101.186,1,1000000,1010000,0
101.195,1,1000000,1010000,0
101.545,1,990000,1010000,0
101.604,1,1000000,1010000,0
101.662,1,990000,1010000,0
101.76100000000001,1,990000,1010000,0
101.765,1,1010000,1010000,0
102.205,1,1010000,1010000,0
102.206,1,1010000,1010000,0
102.26100000000001,1,1010000,1010000,0
102.305,1,1010000,1010000,0
102.331,1,990000,1010000,0
102.41799999999999,1,990000,1000000,0
102.46700000000001,1,990000,1000000,0
102.586,1,990000,1000000,0
102.62799999999999,1,990000,1000000,0
102.632,1,990000,1000000,0
102.64299999999999,1,990000,1000000,0
102.649,1,990000,1000000,0
102.729,1,990000,1000000,0
102.743,1,990000,1000000,0
102.745,1,990000,1000000,0
102.801,1,990000,1000000,0
102.85,1,990000,1010000,0
102.9,1,990000,1010000,0
102.906,1,990000,1000000,0
102.90700000000001,1,990000,1000000,0
102.98,1,990000,1000000,0
103.059,1,990000,1000000,0
103.084,1,990000,1000000,0
103.133,1,990000,1000000,0
103.21799999999999,1,990000,1000000,0
103.229,1,990000,1000000,0
103.26899999999999,1,990000,1000000,0
103.306,1,990000,1010000,0
103.314,1,990000,1010000,0
103.448,1,990000,1010000,0
103.47,1,990000,1010000,0
103.541,1,990000,1010000,0
103.95100000000001,1,990000,1010000,0
103.958,1,990000,1010000,0
103.99,1,990000,1010000,0
104.025,1,990000,1020000,0
104.02600000000001,1,990000,1020000,0
104.064,1,990000,1020000,0
104.10700000000001,1,1020000,1020000,0
104.37200000000001,1,1020000,1020000,0
104.66799999999999,1,1020000,1020000,0
104.745,1,1010000,1020000,0
104.74600000000001,1,990000,1020000,0
104.76799999999999,1,990000,1020000,0
104.844,1,1010000,1020000,0
104.939,1,990000,1020000,0
104.964,1,990000,1000000,0
105.296,1,990000,1010000,0
105.37299999999999,1,1010000,1010000,0
105.525,1,1010000,1010000,0
105.56,1,1010000,1010000,0
105.60600000000001,1,1010000,1010000,0
105.65100000000001,1,1010000,1010000,0
105.676,1,990000,1010000,0
105.695,1,990000,1010000,0
105.697,1,1000000,1010000,0
105.728,1,1000000,1010000,0
105.777,1,1000000,1010000,0
105.787,1,1000000,1010000,0
105.788,1,990000,1010000,0
105.838,1,990000,1010000,0
105.866,1,990000,1010000,0
105.988,1,990000,1010000,0
106.15,1,990000,1010000,0
106.198,1,990000,1010000,0
106.229,1,990000,1010000,0
106.24700000000001,1,1010000,1010000,0
106.31,1,990000,1010000,0
106.46700000000001,1,980000,1010000,0
106.559,1,980000,1010000,0
106.727,1,990000,1010000,0
106.854,1,990000,1010000,0
107.38600000000001,1,1010000,1010000,0
107.916,1,1000000,1010000,0
107.979,1,1000000,1010000,0
107.994,1,990000,1010000,0
108.166,1,1000000,1010000,0
108.21799999999999,1,990000,1010000,0
108.29799999999999,1,990000,990000,0
108.46,1,990000,1010000,0
109.081,1,990000,1010000,0
109.178,1,990000,1000000,0
109.661,1,990000,1000000,0
109.814,1,1000000,1000000,0
110.95200000000001,1,990000,1000000,0
110.973,1,990000,1000000,0
111.24799999999999,1,990000,1000000,0
111.382,1,990000,1000000,0
111.399,1,990000,1010000,0
111.527,1,990000,990000,0
111.83,1,990000,990000,0
111.93,1,990000,1010000,0
111.97,1,990000,990000,0
112.101,1,990000,1010000,0
112.667,1,990000,1010000,0
112.68799999999999,1,990000,1010000,0
112.884,1,1010000,1010000,0
112.911,1,990000,1010000,0
112.927,1,990000,990000,0
112.93,1,980000,990000,0
113.133,1,980000,990000,0
113.59299999999999,1,980000,1010000,0
113.598,1,990000,1010000,0
113.634,1,1010000,1010000,0
113.81200000000001,1,1000000,1010000,0
114.25399999999999,1,1010000,1010000,0
114.615,1,1010000,1010000,0
115.06200000000001,1,1010000,1010000,0
115.515,1,1010000,1010000,0
115.561,1,1010000,1010000,0
115.76,1,1000000,1010000,0
115.76799999999999,1,1010000,1010000,0
115.78299999999999,1,1010000,1010000,0
115.845,1,1000000,1010000,0
116.057,1,1000000,1010000,0
116.079,1,1000000,1010000,0
116.45100000000001,1,1010000,1010000,0
116.60700000000001,1,1010000,1010000,0
116.711,1,1010000,1010000,0
116.736,1,1000000,1010000,0
116.779,1,1000000,1010000,0
116.78299999999999,1,1000000,1010000,0
116.926,1,1000000,1010000,0
117.09,1,1000000,1010000,0
117.4,1,1000000,1010000,0
117.429,1,1000000,1010000,0
117.538,1,1000000,1010000,0
117.788,1,1000000,1010000,0
117.836,1,1000000,1010000,0
118.029,1,1000000,1010000,0
118.039,1,1000000,1000000,0
118.324,1,1000000,1000000,0
118.32700000000001,1,1000000,1000000,0
118.382,1,1000000,1000000,0
118.385,1,1000000,1000000,0
118.44,1,1000000,1000000,0
118.469,1,1000000,1000000,0
118.565,1,1000000,1000000,0
118.568,1,1000000,1000000,0
118.6,1,1000000,1000000,0
118.649,1,1000000,1000000,0
119.334,1,1000000,1000000,0
119.734,1,1000000,1010000,0
119.795,1,1000000,1010000,0
119.89200000000001,1,1000000,1010000,0
120.036,1,1000000,1010000,0
120.21,1,1000000,1010000,0
120.45200000000001,1,1000000,1010000,0
120.708,1,1010000,1010000,0
120.75,1,1000000,1010000,0
120.76,1,1000000,1000000,0
120.969,1,1000000,1010000,0
120.971,1,1000000,1010000,0
121.522,1,1000000,1000000,0
121.604,1,1000000,1010000,0
121.605,1,1000000,1010000,0
122.37799999999999,1,1000000,1010000,0
